"02230","Skagway Municipality, AK*","(NA)"
"02231","Skagway-Yakutat-Angoon Census Area, AK*","(NA)"
"02232","Skagway-Hoonah-Angoon Census Area, AK*",27056
"02240","Southeast Fairbanks Census Area, AK*",22945
"02261","Valdez-Cordova Census Area, AK*",30308
"02275","Wrangell City and Borough, AK*","(NA)"
"02280","Wrangell-Petersburg Census Area, AK*",28743
"02282","Yakutat City and Borough, AK*",24809
"02290","Yukon-Koyukuk Census Area, AK*",19211
"02901","Aleutian Islands Division, AK*","(NA)"
"02903","Angoon Division, AK*","(NA)"
"02904","Barrow-North Slope Division, AK*","(NA)"
"02905","Bethel Division, AK*","(NA)"
"02907","Bristol Bay Division, AK*","(NA)"
"02908","Cordova-McCarthy Division, AK*","(NA)"
"02910","Haines Division, AK*","(NA)"
"02912","Kenai-Cook Inlet Division, AK*","(NA)"
"02916","Kuskokwim Division, AK*","(NA)"
"02919","Outer Ketchikan Division, AK*","(NA)"
"02920","Prince of Wales Division, AK*","(NA)"
"02921","Seward Division, AK*","(NA)"
"02922","Sitka Division, AK*","(NA)"
"02923","Skagway-Yakutat Division, AK*","(NA)"
"02924","Southeast Fairbanks Division, AK*","(NA)"
"02925","Upper Yukon Division, AK*","(NA)"
"02926","Valdez-Chitina-Whittier Division, AK*","(NA)"
"02928","Wrangell-Petersburg Division, AK*","(NA)"
"02929","Yukon-Koyukuk Division, AK*","(NA)"
"04001","Apache, AZ",14029
"04003","Cochise, AZ",19572
"04005","Coconino, AZ",22383
"04007","Gila, AZ",19012
"04009","Graham, AZ",14391
"04011","Greenlee, AZ",20877
"04012","La Paz, AZ*",15989
"04013","Maricopa, AZ",27668
"04015","Mohave, AZ",18345
"04017","Navajo, AZ",14827
"04019","Pima, AZ",23752
"04021","Pinal, AZ",16935
"04023","Santa Cruz, AZ",17067
"04025","Yavapai, AZ",21042
"04027","Yuma, AZ*",17441
"05001","Arkansas, AR",23095
"05003","Ashley, AR",21249
"05005","Baxter, AR",21564
"05007","Benton, AR",29817
"05009","Boone, AR",20751
"05011","Bradley, AR",17722
"05013","Calhoun, AR",17936
"05015","Carroll, AR",18587
"05017","Chicot, AR",17750
"05019","Clark, AR",17847
"05021","Clay, AR",18836
"05023","Cleburne, AR",20940
"05025","Cleveland, AR",20946
"05027","Columbia, AR",20342
"05029","Conway, AR",21414
"05031","Craighead, AR",21557
"05033","Crawford, AR",17918
"05035","Crittenden, AR",20055
"05037","Cross, AR",18147
"05039","Dallas, AR",19289
"05041","Desha, AR",18568
"05043","Drew, AR",19160
"05045","Faulkner, AR",22210
"05047","Franklin, AR",19368
"05049","Fulton, AR",15895
"05051","Garland, AR",23085
"05053","Grant, AR",21778
"05055","Greene, AR",18794
"05057","Hempstead, AR",19307
"05059","Hot Spring, AR",17792
"05061","Howard, AR",21222
"05063","Independence, AR",21015
"05065","Izard, AR",17652
"05067","Jackson, AR",19642
"05069","Jefferson, AR",19088
"05071","Johnson, AR",17866
"05073","Lafayette, AR",18473
"05075","Lawrence, AR",17358
"05077","Lee, AR",15412
"05079","Lincoln, AR",15617
"05081","Little River, AR",19508
"05083","Logan, AR",18219
"05085","Lonoke, AR",22119
"05087","Madison, AR",19267
"05089","Marion, AR",16647
"05091","Miller, AR",20937
"05093","Mississippi, AR",18578
"05095","Monroe, AR",17713
"05097","Montgomery, AR",17688
"05099","Nevada, AR",18217
"05101","Newton, AR",14587
"05103","Ouachita, AR",18414
"05105","Perry, AR",19797
"05107","Phillips, AR",16777
"05109","Pike, AR",18064
"05111","Poinsett, AR",18105
"05113","Polk, AR",17559
"05115","Pope, AR",20165
"05117","Prairie, AR",19427
"05119","Pulaski, AR",28945
"05121","Randolph, AR",16392
"05123","St. Francis, AR",16511
"05125","Saline, AR",21948
"05127","Scott, AR",18917
"05129","Searcy, AR",15360
"05131","Sebastian, AR",24368
"05133","Sevier, AR",19604
"05135","Sharp, AR",16806
"05137","Stone, AR",17160
"05139","Union, AR",24048
"05141","Van Buren, AR",17189
"05143","Washington, AR",21299
"05145","White, AR",18577
"05147","Woodruff, AR",17749
"05149","Yell, AR",19392
"06001","Alameda, CA",34357
"06003","Alpine, CA",25480
"06005","Amador, CA",22215
"06007","Butte, CA",21697
"06009","Calaveras, CA",23847
"06011","Colusa, CA",26141
"06013","Contra Costa, CA",40272
"06015","Del Norte, CA",17929
"06017","El Dorado, CA",34470
"06019","Fresno, CA",21496
"06021","Glenn, CA",19219
"06023","Humboldt, CA",22604
"06025","Imperial, CA",18983
"06027","Inyo, CA",25042
"06029","Kern, CA",20275
"06031","Kings, CA",16814
"06033","Lake, CA",22993
"06035","Lassen, CA",17728
"06037","Los Angeles, CA",28488
"06039","Madera, CA",18281
"06041","Marin, CA",62661
"06043","Mariposa, CA",21823
"06045","Mendocino, CA",24185
"06047","Merced, CA",19249
"06049","Modoc, CA",21914
"06051","Mono, CA",24818
"06053","Monterey, CA",29180
"06055","Napa, CA",35260
"06057","Nevada, CA",28192
"06059","Orange, CA",34981
"06061","Placer, CA",35566
"06063","Plumas, CA",24523
"06065","Riverside, CA",23113
"06067","Sacramento, CA",27544
"06069","San Benito, CA",26891
"06071","San Bernardino, CA",21559
"06073","San Diego, CA",31058
"06075","San Francisco, CA",48813
"06077","San Joaquin, CA",23532
"06079","San Luis Obispo, CA",26437
"06081","San Mateo, CA",52079
"06083","Santa Barbara, CA",30947
"06085","Santa Clara, CA",44040
"06087","Santa Cruz, CA",34688
"06089","Shasta, CA",24110
"06091","Sierra, CA",22984
"06093","Siskiyou, CA",21658
"06095","Solano, CA",25997
"06097","Sonoma, CA",32755
"06099","Stanislaus, CA",22671
"06101","Sutter, CA",25155
"06103","Tehama, CA",18486
"06105","Trinity, CA",19780
"06107","Tulare, CA",19539
"06109","Tuolumne, CA",22213
"06111","Ventura, CA",31560
"06113","Yolo, CA",26356
"06115","Yuba, CA",19222
"08001","Adams, CO*",25158
"08003","Alamosa, CO",21244
"08005","Arapahoe, CO",38538
"08007","Archuleta, CO",19502
"08009","Baca, CO",25933
"08011","Bent, CO",18498
"08013","Boulder, CO*",37094
"08014","Broomfield, CO*","(NA)"
"08015","Chaffee, CO",21522
"08017","Cheyenne, CO",34433
"08019","Clear Creek, CO",32481
"08021","Conejos, CO",15641
"08023","Costilla, CO",18840
"08025","Crowley, CO",15236
"08027","Custer, CO",21142
"08029","Delta, CO",20286
"08031","Denver, CO",35677
"08033","Dolores, CO",21678
"08035","Douglas, CO",41236
"08037","Eagle, CO",37095
"08039","Elbert, CO",28809
"08041","El Paso, CO",28681
"08043","Fremont, CO",18246
"08045","Garfield, CO",28443
"08047","Gilpin, CO",32867
"08049","Grand, CO",26753
"08051","Gunnison, CO",22466
"08053","Hinsdale, CO",22009
"08055","Huerfano, CO",17310
"08057","Jackson, CO",19147
"08059","Jefferson, CO*",34949
"08061","Kiowa, CO",34838
"08063","Kit Carson, CO",27947
"08065","Lake, CO",20556
"08067","La Plata, CO",26574
"08069","Larimer, CO",27995
"08071","Las Animas, CO",19924
"08073","Lincoln, CO",18725
"08075","Logan, CO",24226
"08077","Mesa, CO",24308
"08079","Mineral, CO",23318
"08081","Moffat, CO",22384
"08083","Montezuma, CO",22291
"08085","Montrose, CO",21559
"08087","Morgan, CO",23023
"08089","Otero, CO",22044
"08091","Ouray, CO",26515
"08093","Park, CO",27468
"08095","Phillips, CO",23760
"08097","Pitkin, CO",68741
"08099","Prowers, CO",22554
"08101","Pueblo, CO",22468
"08103","Rio Blanco, CO",22853
"08105","Rio Grande, CO",22068
"08107","Routt, CO",33465
"08109","Saguache, CO",18399
"08111","San Juan, CO",25379
"08113","San Miguel, CO",35796
"08115","Sedgwick, CO",27743
"08117","Summit, CO",33451
"08119","Teller, CO",29174
"08121","Washington, CO",26815
"08123","Weld, CO*",24195
"08125","Yuma, CO",26700
"09001","Fairfield, CT",57084
"09003","Hartford, CT",35395
"09005","Litchfield, CT",36413
"09007","Middlesex, CT",36269
"09009","New Haven, CT",32876
"09011","New London, CT",32309
"09013","Tolland, CT",31915
"09015","Windham, CT",26124
"10001","Kent, DE",25227
"10003","New Castle, DE",34948
"10005","Sussex, DE",25464
"11001","District of Columbia, DC",39182
"12001","Alachua, FL",23788
"12003","Baker, FL",19439
"12005","Bay, FL",23911
"12007","Bradford, FL",18350
"12009","Brevard, FL",25660
"12011","Broward, FL",29925
"12013","Calhoun, FL",16659
"12015","Charlotte, FL",25028
"12017","Citrus, FL",21573
"12019","Clay, FL",25821
"12021","Collier, FL",40985
"12023","Columbia, FL",18906
"12027","DeSoto, FL",17548
"12029","Dixie, FL",15364
"12031","Duval, FL",27813
"12033","Escambia, FL",23179
"12035","Flagler, FL",23945
"12037","Franklin, FL",18534
"12039","Gadsden, FL",19322
"12041","Gilchrist, FL",20056
"12043","Glades, FL",16414
"12045","Gulf, FL",18845
"12047","Hamilton, FL",14629
"12049","Hardee, FL",17394
"12051","Hendry, FL",20029
"12053","Hernando, FL",22769
"12055","Highlands, FL",20330
"12057","Hillsborough, FL",27643
"12059","Holmes, FL",17356
"12061","Indian River, FL",37957
"12063","Jackson, FL",18412
"12065","Jefferson, FL",21504
"12067","Lafayette, FL",17277
"12069","Lake, FL",25157
"12071","Lee, FL",27819
"12073","Leon, FL",26640
"12075","Levy, FL",18626
"12077","Liberty, FL",16806
"12079","Madison, FL",16801
"12081","Manatee, FL",30406
"12083","Marion, FL",22443
"12085","Martin, FL",42601
"12086","Miami-Dade, FL",25228
"12087","Monroe, FL",37087
"12089","Nassau, FL",28764
"12091","Okaloosa, FL",28342
"12093","Okeechobee, FL",17276
"12095","Orange, FL",26362
"12097","Osceola, FL",19841
"12099","Palm Beach, FL",42899
"12101","Pasco, FL",21757
"12103","Pinellas, FL",30464
"12105","Polk, FL",23681
"12107","Putnam, FL",17941
"12109","St. Johns, FL",37183
"12111","St. Lucie, FL",21323
"12113","Santa Rosa, FL",23389
"12115","Sarasota, FL",38289
"12117","Seminole, FL",30393
"12119","Sumter, FL",15151
"12121","Suwannee, FL",19690
"12123","Taylor, FL",18395
"12125","Union, FL",13494
"12127","Volusia, FL",22670
"12129","Wakulla, FL",21450
"12131","Walton, FL",19110
"12133","Washington, FL",17553
"13001","Appling, GA",18924
"13003","Atkinson, GA",18825
"13005","Bacon, GA",18951
"13007","Baker, GA",19463
"13009","Baldwin, GA",22288
"13011","Banks, GA",22303
"13013","Barrow, GA",22789
"13015","Bartow, GA",24527
"13017","Ben Hill, GA",21223
"13019","Berrien, GA",20883
"13021","Bibb, GA",26426
"13023","Bleckley, GA",21736
"13025","Brantley, GA",17105
"13027","Brooks, GA",20080
"13029","Bryan, GA",23966
"13031","Bulloch, GA",19055
"13033","Burke, GA",16649
"13035","Butts, GA",21095
"13037","Calhoun, GA",17132
"13039","Camden, GA",20726
"13043","Candler, GA",19461
"13045","Carroll, GA",21624
"13047","Catoosa, GA",21447
"13049","Charlton, GA",15110
"13051","Chatham, GA",27071
"13053","Chattahoochee, GA",18313
"13055","Chattooga, GA",18025
"13057","Cherokee, GA",29445
"13059","Clarke, GA",21272
"13061","Clay, GA",19607
"13063","Clayton, GA",21312
"13065","Clinch, GA",17564
"13067","Cobb, GA",36464
"13069","Coffee, GA",21152
"13071","Colquitt, GA",19601
"13073","Columbia, GA",29456
"13075","Cook, GA",18121
"13077","Coweta, GA",25920
"13079","Crawford, GA",19736
"13081","Crisp, GA",19893
"13083","Dade, GA",20202
"13085","Dawson, GA",26220
"13087","Decatur, GA",20580
"13089","DeKalb, GA",30122
"13091","Dodge, GA",18271
"13093","Dooly, GA",18803
"13095","Dougherty, GA",21817
"13097","Douglas, GA",24868
"13099","Early, GA",20413
"13101","Echols, GA",16820
"13103","Effingham, GA",21732
"13105","Elbert, GA",20321
"13107","Emanuel, GA",18593
"13109","Evans, GA",19488
"13111","Fannin, GA",20154
"13113","Fayette, GA",34929
"13115","Floyd, GA",23114
"13117","Forsyth, GA",34361
"13119","Franklin, GA",22490
"13121","Fulton, GA",42722
"13123","Gilmer, GA",20566
"13125","Glascock, GA",19519
"13127","Glynn, GA",28327
"13129","Gordon, GA",21710
"13131","Grady, GA",18871
"13133","Greene, GA",22954
"13135","Gwinnett, GA",30595
"13137","Habersham, GA",22287
"13139","Hall, GA",24401
"13141","Hancock, GA",13484
"13143","Haralson, GA",20736
"13145","Harris, GA",29600
"13147","Hart, GA",20365
"13149","Heard, GA",18935
"13151","Henry, GA",25817
"13153","Houston, GA",24374
"13155","Irwin, GA",19792
"13157","Jackson, GA",23015
"13159","Jasper, GA",21734
"13161","Jeff Davis, GA",19893
"13163","Jefferson, GA",18091
"13165","Jenkins, GA",17698
"13167","Johnson, GA",17935
"13169","Jones, GA",23031
"13171","Lamar, GA",20692
"13173","Lanier, GA",17988
"13175","Laurens, GA",21283
"13177","Lee, GA",22357
"13179","Liberty, GA",17438
"13181","Lincoln, GA",19504
"13183","Long, GA",14620
"13185","Lowndes, GA",21443
"13187","Lumpkin, GA",21212
"13189","McDuffie, GA",21593
"13191","McIntosh, GA",17747
"13193","Macon, GA",18508
"13195","Madison, GA",23032
"13197","Marion, GA",19225
"13199","Meriwether, GA",20445
"13201","Miller, GA",22094
"13205","Mitchell, GA",18511
"13207","Monroe, GA",23458
"13209","Montgomery, GA",17697
"13211","Morgan, GA",25640
"13213","Murray, GA",19007
"13215","Muscogee, GA",25304
"13217","Newton, GA",22276
"13219","Oconee, GA",28679
"13221","Oglethorpe, GA",21280
"13223","Paulding, GA",22019
"13225","Peach, GA",22622
"13227","Pickens, GA",26526
"13229","Pierce, GA",19917
"13231","Pike, GA",21573
"13233","Polk, GA",18578
"13235","Pulaski, GA",23246
"13237","Putnam, GA",23071
"13239","Quitman, GA",17752
"13241","Rabun, GA",22202
"13243","Randolph, GA",18007
"13245","Richmond, GA",22156
"13247","Rockdale, GA",27212
"13249","Schley, GA",20113
"13251","Screven, GA",18102
"13253","Seminole, GA",21819
"13255","Spalding, GA",22368
"13257","Stephens, GA",21771
"13259","Stewart, GA",19219
"13261","Sumter, GA",20798
"13263","Talbot, GA",17548
"13265","Taliaferro, GA",16651
"13267","Tattnall, GA",18671
"13269","Taylor, GA",18367
"13271","Telfair, GA",17691
"13273","Terrell, GA",18692
"13275","Thomas, GA",23470
"13277","Tift, GA",21559
"13279","Toombs, GA",20054
"13281","Towns, GA",22745
"13283","Treutlen, GA",15348
"13285","Troup, GA",23518
"13287","Turner, GA",17982
"13289","Twiggs, GA",17132
"13291","Union, GA",21083
"13293","Upson, GA",20450
"13295","Walker, GA",21071
"13297","Walton, GA",22135
"13299","Ware, GA",19264
"13301","Warren, GA",16730
"13303","Washington, GA",20576
"13305","Wayne, GA",19580
"13307","Webster, GA",20388
"13309","Wheeler, GA",15117
"13311","White, GA",22431
"13313","Whitfield, GA",24658
"13315","Wilcox, GA",19324
"13317","Wilkes, GA",20837
"13319","Wilkinson, GA",20153
"13321","Worth, GA",20228
"15001","Hawaii, HI",20922
"15003","Honolulu, HI",29707
"15007","Kauai, HI",23438
"15901","Maui + Kalawao, HI",24533
"16001","Ada, ID",31516
"16003","Adams, ID",20600
"16005","Bannock, ID",20708
"16007","Bear Lake, ID",16836
"16009","Benewah, ID",19739
"16011","Bingham, ID",18765
"16013","Blaine, ID",44590
"16015","Boise, ID",20540
"16017","Bonner, ID",20047
"16019","Bonneville, ID",23985
"16021","Boundary, ID",17520
"16023","Butte, ID",19881
"16025","Camas, ID",20948
"16027","Canyon, ID",19694
"16029","Caribou, ID",20709
"16031","Cassia, ID",22234
"16033","Clark, ID",23436
"16035","Clearwater, ID",19597
"16037","Custer, ID",20275
"16039","Elmore, ID",20301
"16041","Franklin, ID",18218
"16043","Fremont (includes Yellowstone Park), ID",17669
"16045","Gem, ID",18841
"16047","Gooding, ID",25465
"16049","Idaho, ID",18728
"16051","Jefferson, ID",18852
"16053","Jerome, ID",23615
"16055","Kootenai, ID",22908
"16057","Latah, ID",21609
"16059","Lemhi, ID",19895
"16061","Lewis, ID",23032
"16063","Lincoln, ID",20174
"16065","Madison, ID",14259
"16067","Minidoka, ID",17821
"16069","Nez Perce, ID",24944
"16071","Oneida, ID",17156
"16073","Owyhee, ID",17881
"16075","Payette, ID",18753
"16077","Power, ID",21253
"16079","Shoshone, ID",19781
"16081","Teton, ID",18651
"16083","Twin Falls, ID",21729
"16085","Valley, ID",27663
"16087","Washington, ID",18795
"17001","Adams, IL",23788
"17003","Alexander, IL",16791
"17005","Bond, IL",22569
"17007","Boone, IL",28625
"17009","Brown, IL",15451
"17011","Bureau, IL",23698
"17013","Calhoun, IL",22070
"17015","Carroll, IL",24991
"17017","Cass, IL",23272
"17019","Champaign, IL",24919
"17021","Christian, IL",23529
"17023","Clark, IL",21357
"17025","Clay, IL",20972
"17027","Clinton, IL",25144
"17029","Coles, IL",22313
"17031","Cook, IL",32670
"17033","Crawford, IL",20733
"17035","Cumberland, IL",23044
"17037","DeKalb, IL",25608
"17039","De Witt, IL",25669
"17041","Douglas, IL",23558
"17043","DuPage, IL",44928
"17045","Edgar, IL",22617
"17047","Edwards, IL",19946
"17049","Effingham, IL",24106
"17051","Fayette, IL",18441
"17053","Ford, IL",26219
"17055","Franklin, IL",19255
"17057","Fulton, IL",21262
"17059","Gallatin, IL",19868
"17061","Greene, IL",18316
"17063","Grundy, IL",27952
"17065","Hamilton, IL",18428
"17067","Hancock, IL",23063
"17069","Hardin, IL",18589
"17071","Henderson, IL",21682
"17073","Henry, IL",24595
"17075","Iroquois, IL",23058
"17077","Jackson, IL",21183
"17079","Jasper, IL",20591
"17081","Jefferson, IL",20507
"17083","Jersey, IL",24357
"17085","Jo Daviess, IL",28419
"17087","Johnson, IL",16625
"17089","Kane, IL",29323
"17091","Kankakee, IL",23662
"17093","Kendall, IL",29461
"17095","Knox, IL",23122
"17097","Lake, IL",44316
"17099","LaSalle, IL",24065
"17101","Lawrence, IL",21834
"17103","Lee, IL",22372
"17105","Livingston, IL",24677
"17107","Logan, IL",21678
"17109","McDonough, IL",20699
"17111","McHenry, IL",31235
"17113","McLean, IL",28582
"17115","Macon, IL",27001
"17117","Macoupin, IL",22809
"17119","Madison, IL",25483
"17121","Marion, IL",22213
"17123","Marshall, IL",25144
"17125","Mason, IL",23137
"17127","Massac, IL",20087
"17129","Menard, IL",26732
"17131","Mercer, IL",23275
"17133","Monroe, IL",28621
"17135","Montgomery, IL",21258
"17137","Morgan, IL",22785
"17139","Moultrie, IL",23163
"17141","Ogle, IL",24588
"17143","Peoria, IL",27311
"17145","Perry, IL",17257
"17147","Piatt, IL",28518
"17149","Pike, IL",19773
"17151","Pope, IL",17920
"17153","Pulaski, IL",16932
"17155","Putnam, IL",22931
"17157","Randolph, IL",19228
"17159","Richland, IL",22016
"17161","Rock Island, IL",26005
"17163","St. Clair, IL",24505
"17165","Saline, IL",19860
"17167","Sangamon, IL",29018
"17169","Schuyler, IL",22295
"17171","Scott, IL",19996
"17173","Shelby, IL",21451
"17175","Stark, IL",24120
"17177","Stephenson, IL",26536
"17179","Tazewell, IL",27506
"17181","Union, IL",19764
"17183","Vermilion, IL",21475
"17185","Wabash, IL",20402
"17187","Warren, IL",20202
"17189","Washington, IL",25906
"17191","Wayne, IL",20374
"17193","White, IL",22336
"17195","Whiteside, IL",23898
"17197","Will, IL",28427
"17199","Williamson, IL",21760
"17201","Winnebago, IL",26434
"17203","Woodford, IL",25239
"18001","Adams, IN",22496
"18003","Allen, IN",28837
"18005","Bartholomew, IN",29612
"18007","Benton, IN",24798
"18009","Blackford, IN",21382
"18011","Boone, IN",36538
"18013","Brown, IN",27764
"18015","Carroll, IN",25944
"18017","Cass, IN",23947
"18019","Clark, IN",25426
"18021","Clay, IN",22251
"18023","Clinton, IN",21966
"18025","Crawford, IN",19528
"18027","Daviess, IN",22494
"18029","Dearborn, IN",26400
"18031","Decatur, IN",25124
"18033","DeKalb, IN",25389
"18035","Delaware, IN",23733
"18037","Dubois, IN",29689
"18039","Elkhart, IN",26552
"18041","Fayette, IN",23934
"18043","Floyd, IN",28866
"18045","Fountain, IN",22813
"18047","Franklin, IN",25043
"18049","Fulton, IN",22293
"18051","Gibson, IN",22947
"18053","Grant, IN",22312
"18055","Greene, IN",21324
"18057","Hamilton, IN",42947
"18059","Hancock, IN",32220
"18061","Harrison, IN",24609
"18063","Hendricks, IN",29837
"18065","Henry, IN",23965
"18067","Howard, IN",27254
"18069","Huntington, IN",25019
"18071","Jackson, IN",22700
"18073","Jasper, IN",24838
"18075","Jay, IN",20320
"18077","Jefferson, IN",21257
"18079","Jennings, IN",21319
"18081","Johnson, IN",29215
"18083","Knox, IN",23113
"18085","Kosciusko, IN",26152
"18087","Lagrange, IN",19678
"18089","Lake, IN",25947
"18091","LaPorte, IN",23832
"18093","Lawrence, IN",22827
"18095","Madison, IN",23928
"18097","Marion, IN",29720
"18099","Marshall, IN",24113
"18101","Martin, IN",22648
"18103","Miami, IN",21019
"18105","Monroe, IN",23141
"18107","Montgomery, IN",23446
"18109","Morgan, IN",26039
"18111","Newton, IN",21886
"18113","Noble, IN",22999
"18115","Ohio, IN",22519
"18117","Orange, IN",20857
"18119","Owen, IN",20471
"18121","Parke, IN",19720
"18123","Perry, IN",21501
"18125","Pike, IN",20470
"18127","Porter, IN",30439
"18129","Posey, IN",25792
"18131","Pulaski, IN",22280
"18133","Putnam, IN",21939
"18135","Randolph, IN",21874
"18137","Ripley, IN",23108
"18139","Rush, IN",23775
"18141","St. Joseph, IN",26539
"18143","Scott, IN",21157
"18145","Shelby, IN",26268
"18147","Spencer, IN",22826
"18149","Starke, IN",18453
"18151","Steuben, IN",25839
"18153","Sullivan, IN",19406
"18155","Switzerland, IN",19862
"18157","Tippecanoe, IN",23481
"18159","Tipton, IN",27145
"18161","Union, IN",22269
"18163","Vanderburgh, IN",27760
"18165","Vermillion, IN",23082
"18167","Vigo, IN",22178
"18169","Wabash, IN",24349
"18171","Warren, IN",22280
"18173","Warrick, IN",27933
"18175","Washington, IN",21089
"18177","Wayne, IN",24450
"18179","Wells, IN",24858
"18181","White, IN",23499
"18183","Whitley, IN",25422
"19001","Adair, IA",23115
"19003","Adams, IA",23384
"19005","Allamakee, IA",21337
"19007","Appanoose, IA",19712
"19009","Audubon, IA",22281
"19011","Benton, IA",24189
"19013","Black Hawk, IA",23555
"19015","Boone, IA",25918
"19017","Bremer, IA",24392
"19019","Buchanan, IA",22185
"19021","Buena Vista, IA",23070
"19023","Butler, IA",22353
"19025","Calhoun, IA",22133
"19027","Carroll, IA",24364
"19029","Cass, IA",24145
"19031","Cedar, IA",26477
"19033","Cerro Gordo, IA",25386
"19035","Cherokee, IA",24550
"19037","Chickasaw, IA",24562
"19039","Clarke, IA",19550
"19041","Clay, IA",25360
"19043","Clayton, IA",22384
"19045","Clinton, IA",23359
"19047","Crawford, IA",20989
"19049","Dallas, IA",29150
"19051","Davis, IA",18330
"19053","Decatur, IA",16856
"19055","Delaware, IA",21997
"19057","Des Moines, IA",25002
"19059","Dickinson, IA",29916
"19061","Dubuque, IA",25210
"19063","Emmet, IA",22951
"19065","Fayette, IA",20312
"19067","Floyd, IA",21632
"19069","Franklin, IA",24231
"19071","Fremont, IA",25752
"19073","Greene, IA",22496
"19075","Grundy, IA",25566
"19077","Guthrie, IA",22969
"19079","Hamilton, IA",25145
"19081","Hancock, IA",24369
"19083","Hardin, IA",23188
"19085","Harrison, IA",23542
"19087","Henry, IA",22493
"19089","Howard, IA",23559
"19091","Humboldt, IA",24709
"19093","Ida, IA",24284
"19095","Iowa, IA",30109
"19097","Jackson, IA",21777
"19099","Jasper, IA",25712
"19101","Jefferson, IA",25817
"19103","Johnson, IA",28183
"19105","Jones, IA",20923
"19107","Keokuk, IA",22038
"19109","Kossuth, IA",23248
"19111","Lee, IA",22859
"19113","Linn, IA",30473
"19115","Louisa, IA",22226
"19117","Lucas, IA",20696
"19119","Lyon, IA",21763
"19121","Madison, IA",24589
"19123","Mahaska, IA",23907
"19125","Marion, IA",25159
"19127","Marshall, IA",25146
"19129","Mills, IA",28778
"19131","Mitchell, IA",23288
"19133","Monona, IA",23284
"19135","Monroe, IA",22538
"19137","Montgomery, IA",23915
"19139","Muscatine, IA",25432
"19141","O'Brien, IA",24669
"19143","Osceola, IA",23256
"19145","Page, IA",22613
"19147","Palo Alto, IA",22537
"19149","Plymouth, IA",25941
"19151","Pocahontas, IA",23150
"19153","Polk, IA",32042
"19155","Pottawattamie, IA",25161
