"12109","St. Johns, FL",39289
"12111","St. Lucie, FL",22656
"12113","Santa Rosa, FL",25001
"12115","Sarasota, FL",40798
"12117","Seminole, FL",31848
"12119","Sumter, FL",15574
"12121","Suwannee, FL",19872
"12123","Taylor, FL",19621
"12125","Union, FL",14135
"12127","Volusia, FL",24009
"12129","Wakulla, FL",23166
"12131","Walton, FL",20495
"12133","Washington, FL",18157
"13001","Appling, GA",19699
"13003","Atkinson, GA",18046
"13005","Bacon, GA",19666
"13007","Baker, GA",20530
"13009","Baldwin, GA",22899
"13011","Banks, GA",22255
"13013","Barrow, GA",23771
"13015","Bartow, GA",26828
"13017","Ben Hill, GA",21052
"13019","Berrien, GA",21982
"13021","Bibb, GA",27677
"13023","Bleckley, GA",22415
"13025","Brantley, GA",18010
"13027","Brooks, GA",21202
"13029","Bryan, GA",25421
"13031","Bulloch, GA",20479
"13033","Burke, GA",17865
"13035","Butts, GA",22203
"13037","Calhoun, GA",17080
"13039","Camden, GA",21885
"13043","Candler, GA",19930
"13045","Carroll, GA",22270
"13047","Catoosa, GA",23040
"13049","Charlton, GA",15570
"13051","Chatham, GA",28363
"13053","Chattahoochee, GA",19755
"13055","Chattooga, GA",18610
"13057","Cherokee, GA",31912
"13059","Clarke, GA",21672
"13061","Clay, GA",20471
"13063","Clayton, GA",22068
"13065","Clinch, GA",17382
"13067","Cobb, GA",37385
"13069","Coffee, GA",21312
"13071","Colquitt, GA",20205
"13073","Columbia, GA",30613
"13075","Cook, GA",18764
"13077","Coweta, GA",27292
"13079","Crawford, GA",20883
"13081","Crisp, GA",20219
"13083","Dade, GA",21469
"13085","Dawson, GA",27213
"13087","Decatur, GA",21195
"13089","DeKalb, GA",32480
"13091","Dodge, GA",19054
"13093","Dooly, GA",19640
"13095","Dougherty, GA",22572
"13097","Douglas, GA",26673
"13099","Early, GA",21134
"13101","Echols, GA",17764
"13103","Effingham, GA",22970
"13105","Elbert, GA",21283
"13107","Emanuel, GA",19540
"13109","Evans, GA",20019
"13111","Fannin, GA",21645
"13113","Fayette, GA",37487
"13115","Floyd, GA",23833
"13117","Forsyth, GA",36336
"13119","Franklin, GA",23149
"13121","Fulton, GA",47629
"13123","Gilmer, GA",20574
"13125","Glascock, GA",20073
"13127","Glynn, GA",29850
"13129","Gordon, GA",22394
"13131","Grady, GA",19841
"13133","Greene, GA",23887
"13135","Gwinnett, GA",32240
"13137","Habersham, GA",22626
"13139","Hall, GA",25343
"13141","Hancock, GA",13681
"13143","Haralson, GA",21346
"13145","Harris, GA",30921
"13147","Hart, GA",21265
"13149","Heard, GA",18870
"13151","Henry, GA",27569
"13153","Houston, GA",25426
"13155","Irwin, GA",20160
"13157","Jackson, GA",23637
"13159","Jasper, GA",22640
"13161","Jeff Davis, GA",20657
"13163","Jefferson, GA",18902
"13165","Jenkins, GA",18362
"13167","Johnson, GA",18464
"13169","Jones, GA",23851
"13171","Lamar, GA",21448
"13173","Lanier, GA",19099
"13175","Laurens, GA",22415
"13177","Lee, GA",23661
"13179","Liberty, GA",18250
"13181","Lincoln, GA",20027
"13183","Long, GA",15469
"13185","Lowndes, GA",22158
"13187","Lumpkin, GA",22301
"13189","McDuffie, GA",22973
"13191","McIntosh, GA",18171
"13193","Macon, GA",18417
"13195","Madison, GA",23471
"13197","Marion, GA",19917
"13199","Meriwether, GA",21433
"13201","Miller, GA",22945
"13205","Mitchell, GA",18697
"13207","Monroe, GA",24582
"13209","Montgomery, GA",18657
"13211","Morgan, GA",26735
"13213","Murray, GA",20134
"13215","Muscogee, GA",26480
"13217","Newton, GA",23805
"13219","Oconee, GA",30590
"13221","Oglethorpe, GA",22464
"13223","Paulding, GA",24233
"13225","Peach, GA",22546
"13227","Pickens, GA",26673
"13229","Pierce, GA",20843
"13231","Pike, GA",23148
"13233","Polk, GA",19357
"13235","Pulaski, GA",23758
"13237","Putnam, GA",24222
"13239","Quitman, GA",18901
"13241","Rabun, GA",23717
"13243","Randolph, GA",18300
"13245","Richmond, GA",22946
"13247","Rockdale, GA",28042
"13249","Schley, GA",20417
"13251","Screven, GA",18463
"13253","Seminole, GA",22784
"13255","Spalding, GA",23029
"13257","Stephens, GA",22676
"13259","Stewart, GA",19743
"13261","Sumter, GA",20920
"13263","Talbot, GA",18099
"13265","Taliaferro, GA",15922
"13267","Tattnall, GA",18767
"13269","Taylor, GA",18975
"13271","Telfair, GA",17443
"13273","Terrell, GA",19613
"13275","Thomas, GA",23768
"13277","Tift, GA",22700
"13279","Toombs, GA",20817
"13281","Towns, GA",23803
"13283","Treutlen, GA",15864
"13285","Troup, GA",24736
"13287","Turner, GA",18541
"13289","Twiggs, GA",17809
"13291","Union, GA",21967
"13293","Upson, GA",20475
"13295","Walker, GA",22188
"13297","Walton, GA",23789
"13299","Ware, GA",20073
"13301","Warren, GA",18008
"13303","Washington, GA",20742
"13305","Wayne, GA",20628
"13307","Webster, GA",20679
"13309","Wheeler, GA",15255
"13311","White, GA",23249
"13313","Whitfield, GA",25538
"13315","Wilcox, GA",19223
"13317","Wilkes, GA",20833
"13319","Wilkinson, GA",20364
"13321","Worth, GA",21035
"15001","Hawaii, HI",22257
"15003","Honolulu, HI",31454
"15007","Kauai, HI",25087
"15901","Maui + Kalawao, HI",25690
"16001","Ada, ID",34555
"16003","Adams, ID",22114
"16005","Bannock, ID",21532
"16007","Bear Lake, ID",17117
"16009","Benewah, ID",20351
"16011","Bingham, ID",19947
"16013","Blaine, ID",48026
"16015","Boise, ID",21950
"16017","Bonner, ID",21192
"16019","Bonneville, ID",25086
"16021","Boundary, ID",17976
"16023","Butte, ID",21689
"16025","Camas, ID",23237
"16027","Canyon, ID",20350
"16029","Caribou, ID",20826
"16031","Cassia, ID",22478
"16033","Clark, ID",22844
"16035","Clearwater, ID",20344
"16037","Custer, ID",21613
"16039","Elmore, ID",21897
"16041","Franklin, ID",18715
"16043","Fremont (includes Yellowstone Park), ID",19102
"16045","Gem, ID",19937
"16047","Gooding, ID",23696
"16049","Idaho, ID",20038
"16051","Jefferson, ID",20100
"16053","Jerome, ID",23037
"16055","Kootenai, ID",23934
"16057","Latah, ID",22860
"16059","Lemhi, ID",20614
"16061","Lewis, ID",24532
"16063","Lincoln, ID",20664
"16065","Madison, ID",14840
"16067","Minidoka, ID",18880
"16069","Nez Perce, ID",25991
"16071","Oneida, ID",17632
"16073","Owyhee, ID",18207
"16075","Payette, ID",19835
"16077","Power, ID",22635
"16079","Shoshone, ID",20279
"16081","Teton, ID",19171
"16083","Twin Falls, ID",22601
"16085","Valley, ID",29284
"16087","Washington, ID",18918
"17001","Adams, IL",25333
"17003","Alexander, IL",17232
"17005","Bond, IL",23833
"17007","Boone, IL",28436
"17009","Brown, IL",16597
"17011","Bureau, IL",26230
"17013","Calhoun, IL",23387
"17015","Carroll, IL",25876
"17017","Cass, IL",24465
"17019","Champaign, IL",26695
"17021","Christian, IL",24641
"17023","Clark, IL",22941
"17025","Clay, IL",22261
"17027","Clinton, IL",26811
"17029","Coles, IL",23442
"17031","Cook, IL",35238
"17033","Crawford, IL",22360
"17035","Cumberland, IL",24097
"17037","DeKalb, IL",26533
"17039","De Witt, IL",26443
"17041","Douglas, IL",25571
"17043","DuPage, IL",47743
"17045","Edgar, IL",25570
"17047","Edwards, IL",21498
"17049","Effingham, IL",25382
"17051","Fayette, IL",19490
"17053","Ford, IL",28751
"17055","Franklin, IL",20388
"17057","Fulton, IL",22431
"17059","Gallatin, IL",21109
"17061","Greene, IL",19838
"17063","Grundy, IL",29070
"17065","Hamilton, IL",19994
"17067","Hancock, IL",24593
"17069","Hardin, IL",18906
"17071","Henderson, IL",23824
"17073","Henry, IL",26055
"17075","Iroquois, IL",24851
"17077","Jackson, IL",22280
"17079","Jasper, IL",22653
"17081","Jefferson, IL",21841
"17083","Jersey, IL",25820
"17085","Jo Daviess, IL",28600
"17087","Johnson, IL",17496
"17089","Kane, IL",30975
"17091","Kankakee, IL",25246
"17093","Kendall, IL",31299
"17095","Knox, IL",24063
"17097","Lake, IL",47898
"17099","LaSalle, IL",26178
"17101","Lawrence, IL",24307
"17103","Lee, IL",23768
"17105","Livingston, IL",26308
"17107","Logan, IL",23085
"17109","McDonough, IL",21927
"17111","McHenry, IL",33870
"17113","McLean, IL",30051
"17115","Macon, IL",27886
"17117","Macoupin, IL",24186
"17119","Madison, IL",26650
"17121","Marion, IL",22931
"17123","Marshall, IL",26681
"17125","Mason, IL",24889
"17127","Massac, IL",21247
"17129","Menard, IL",28353
"17131","Mercer, IL",24696
"17133","Monroe, IL",30709
"17135","Montgomery, IL",22608
"17137","Morgan, IL",23831
"17139","Moultrie, IL",24448
"17141","Ogle, IL",26487
"17143","Peoria, IL",28630
"17145","Perry, IL",18208
"17147","Piatt, IL",31276
"17149","Pike, IL",21188
"17151","Pope, IL",18689
"17153","Pulaski, IL",17941
"17155","Putnam, IL",24250
"17157","Randolph, IL",19840
"17159","Richland, IL",23140
"17161","Rock Island, IL",27434
"17163","St. Clair, IL",25709
"17165","Saline, IL",21112
"17167","Sangamon, IL",30919
"17169","Schuyler, IL",23709
"17171","Scott, IL",21651
"17173","Shelby, IL",22883
"17175","Stark, IL",25786
"17177","Stephenson, IL",27188
"17179","Tazewell, IL",28559
"17181","Union, IL",20715
"17183","Vermilion, IL",22432
"17185","Wabash, IL",22440
"17187","Warren, IL",22048
"17189","Washington, IL",26030
"17191","Wayne, IL",21750
"17193","White, IL",23789
"17195","Whiteside, IL",25177
"17197","Will, IL",30357
"17199","Williamson, IL",22979
"17201","Winnebago, IL",27535
"17203","Woodford, IL",27079
"18001","Adams, IN",24011
"18003","Allen, IN",30000
"18005","Bartholomew, IN",31182
"18007","Benton, IN",26084
"18009","Blackford, IN",22196
"18011","Boone, IN",38479
"18013","Brown, IN",30059
"18015","Carroll, IN",28372
"18017","Cass, IN",25264
"18019","Clark, IN",26810
"18021","Clay, IN",23791
"18023","Clinton, IN",22821
"18025","Crawford, IN",20547
"18027","Daviess, IN",23927
"18029","Dearborn, IN",27798
"18031","Decatur, IN",26681
"18033","DeKalb, IN",26048
"18035","Delaware, IN",25147
"18037","Dubois, IN",31531
"18039","Elkhart, IN",27540
"18041","Fayette, IN",25284
"18043","Floyd, IN",31038
"18045","Fountain, IN",24336
"18047","Franklin, IN",26677
"18049","Fulton, IN",23813
"18051","Gibson, IN",24497
"18053","Grant, IN",23072
"18055","Greene, IN",22203
"18057","Hamilton, IN",45817
"18059","Hancock, IN",34659
"18061","Harrison, IN",26429
"18063","Hendricks, IN",32008
"18065","Henry, IN",25691
"18067","Howard, IN",28327
"18069","Huntington, IN",26057
"18071","Jackson, IN",23925
"18073","Jasper, IN",26261
"18075","Jay, IN",21571
"18077","Jefferson, IN",22386
"18079","Jennings, IN",22304
"18081","Johnson, IN",30761
"18083","Knox, IN",24452
"18085","Kosciusko, IN",27297
"18087","Lagrange, IN",20085
"18089","Lake, IN",27088
"18091","LaPorte, IN",25268
"18093","Lawrence, IN",24407
"18095","Madison, IN",25500
"18097","Marion, IN",32271
"18099","Marshall, IN",24842
"18101","Martin, IN",23831
"18103","Miami, IN",22344
"18105","Monroe, IN",24460
"18107","Montgomery, IN",25052
"18109","Morgan, IN",27276
"18111","Newton, IN",22961
"18113","Noble, IN",23754
"18115","Ohio, IN",24685
"18117","Orange, IN",22125
"18119","Owen, IN",22073
"18121","Parke, IN",21581
"18123","Perry, IN",23071
"18125","Pike, IN",21890
"18127","Porter, IN",31813
"18129","Posey, IN",28347
"18131","Pulaski, IN",23731
"18133","Putnam, IN",22791
"18135","Randolph, IN",23781
"18137","Ripley, IN",24100
"18139","Rush, IN",25975
"18141","St. Joseph, IN",27596
"18143","Scott, IN",21948
"18145","Shelby, IN",27732
"18147","Spencer, IN",24727
"18149","Starke, IN",19722
"18151","Steuben, IN",26537
"18153","Sullivan, IN",20345
"18155","Switzerland, IN",21547
"18157","Tippecanoe, IN",25038
"18159","Tipton, IN",28935
"18161","Union, IN",23795
"18163","Vanderburgh, IN",29182
"18165","Vermillion, IN",24319
"18167","Vigo, IN",23080
"18169","Wabash, IN",25825
"18171","Warren, IN",23987
"18173","Warrick, IN",29510
"18175","Washington, IN",23014
"18177","Wayne, IN",25126
"18179","Wells, IN",26875
"18181","White, IN",24813
"18183","Whitley, IN",27043
"19001","Adair, IA",25951
"19003","Adams, IA",27024
"19005","Allamakee, IA",22730
"19007","Appanoose, IA",20969
"19009","Audubon, IA",25687
"19011","Benton, IA",27048
"19013","Black Hawk, IA",25044
"19015","Boone, IA",28062
"19017","Bremer, IA",26519
"19019","Buchanan, IA",24262
"19021","Buena Vista, IA",25073
"19023","Butler, IA",24383
"19025","Calhoun, IA",23780
"19027","Carroll, IA",27076
"19029","Cass, IA",25651
"19031","Cedar, IA",28907
"19033","Cerro Gordo, IA",27053
"19035","Cherokee, IA",25601
"19037","Chickasaw, IA",25058
"19039","Clarke, IA",21195
"19041","Clay, IA",27647
"19043","Clayton, IA",24364
"19045","Clinton, IA",24686
"19047","Crawford, IA",23321
"19049","Dallas, IA",30583
"19051","Davis, IA",19804
"19053","Decatur, IA",18313
"19055","Delaware, IA",24035
"19057","Des Moines, IA",26735
"19059","Dickinson, IA",31409
"19061","Dubuque, IA",26642
"19063","Emmet, IA",24963
"19065","Fayette, IA",21815
"19067","Floyd, IA",23308
"19069","Franklin, IA",26975
"19071","Fremont, IA",27733
"19073","Greene, IA",24157
"19075","Grundy, IA",27169
"19077","Guthrie, IA",25015
"19079","Hamilton, IA",26848
"19081","Hancock, IA",27337
"19083","Hardin, IA",25472
"19085","Harrison, IA",26382
"19087","Henry, IA",24318
"19089","Howard, IA",25086
"19091","Humboldt, IA",27076
"19093","Ida, IA",26072
"19095","Iowa, IA",30418
"19097","Jackson, IA",22956
"19099","Jasper, IA",26772
"19101","Jefferson, IA",28071
"19103","Johnson, IA",30342
"19105","Jones, IA",22836
"19107","Keokuk, IA",24067
"19109","Kossuth, IA",26436
"19111","Lee, IA",24075
"19113","Linn, IA",31932
"19115","Louisa, IA",24194
"19117","Lucas, IA",22147
"19119","Lyon, IA",24725
"19121","Madison, IA",25712
"19123","Mahaska, IA",25578
"19125","Marion, IA",27100
"19127","Marshall, IA",26193
"19129","Mills, IA",30902
"19131","Mitchell, IA",25063
"19133","Monona, IA",25079
"19135","Monroe, IA",24950
"19137","Montgomery, IA",26655
"19139","Muscatine, IA",26897
"19141","O'Brien, IA",26418
"19143","Osceola, IA",25761
"19145","Page, IA",24430
"19147","Palo Alto, IA",25103
"19149","Plymouth, IA",27704
"19151","Pocahontas, IA",25300
"19153","Polk, IA",33516
"19155","Pottawattamie, IA",26760
