"05069","Jefferson, AR",24583
"05071","Johnson, AR",21033
"05073","Lafayette, AR",23925
"05075","Lawrence, AR",21205
"05077","Lee, AR",18496
"05079","Lincoln, AR",18492
"05081","Little River, AR",22583
"05083","Logan, AR",23284
"05085","Lonoke, AR",27698
"05087","Madison, AR",23666
"05089","Marion, AR",20822
"05091","Miller, AR",24967
"05093","Mississippi, AR",22953
"05095","Monroe, AR",22897
"05097","Montgomery, AR",20911
"05099","Nevada, AR",24370
"05101","Newton, AR",19389
"05103","Ouachita, AR",23741
"05105","Perry, AR",23257
"05107","Phillips, AR",21991
"05109","Pike, AR",23800
"05111","Poinsett, AR",25012
"05113","Polk, AR",20775
"05115","Pope, AR",25720
"05117","Prairie, AR",22833
"05119","Pulaski, AR",38689
"05121","Randolph, AR",21762
"05123","St. Francis, AR",20102
"05125","Saline, AR",28184
"05127","Scott, AR",21213
"05129","Searcy, AR",20473
"05131","Sebastian, AR",29905
"05133","Sevier, AR",22800
"05135","Sharp, AR",21836
"05137","Stone, AR",20608
"05139","Union, AR",32487
"05141","Van Buren, AR",21273
"05143","Washington, AR",27145
"05145","White, AR",23159
"05147","Woodruff, AR",21445
"05149","Yell, AR",23769
"06001","Alameda, CA",44934
"06003","Alpine, CA",34040
"06005","Amador, CA",30438
"06007","Butte, CA",28718
"06009","Calaveras, CA",32465
"06011","Colusa, CA",27547
"06013","Contra Costa, CA",54489
"06015","Del Norte, CA",22360
"06017","El Dorado, CA",43118
"06019","Fresno, CA",28165
"06021","Glenn, CA",25221
"06023","Humboldt, CA",30339
"06025","Imperial, CA",24157
"06027","Inyo, CA",36656
"06029","Kern, CA",26478
"06031","Kings, CA",23536
"06033","Lake, CA",27468
"06035","Lassen, CA",22552
"06037","Los Angeles, CA",37474
"06039","Madera, CA",24449
"06041","Marin, CA",85179
"06043","Mariposa, CA",29957
"06045","Mendocino, CA",30467
"06047","Merced, CA",25216
"06049","Modoc, CA",28197
"06051","Mono, CA",39727
"06053","Monterey, CA",36670
"06055","Napa, CA",44956
"06057","Nevada, CA",39193
"06059","Orange, CA",47598
"06061","Placer, CA",46117
"06063","Plumas, CA",33664
"06065","Riverside, CA",29853
"06067","Sacramento, CA",35398
"06069","San Benito, CA",34154
"06071","San Bernardino, CA",27737
"06073","San Diego, CA",42093
"06075","San Francisco, CA",65958
"06077","San Joaquin, CA",29657
"06079","San Luis Obispo, CA",35830
"06081","San Mateo, CA",65877
"06083","Santa Barbara, CA",42178
"06085","Santa Clara, CA",52569
"06087","Santa Cruz, CA",42339
"06089","Shasta, CA",29962
"06091","Sierra, CA",27656
"06093","Siskiyou, CA",27739
"06095","Solano, CA",34434
"06097","Sonoma, CA",40763
"06099","Stanislaus, CA",28953
"06101","Sutter, CA",29092
"06103","Tehama, CA",25159
"06105","Trinity, CA",23786
"06107","Tulare, CA",25871
"06109","Tuolumne, CA",30056
"06111","Ventura, CA",42551
"06113","Yolo, CA",35038
"06115","Yuba, CA",26396
"08001","Adams, CO*",29130
"08003","Alamosa, CO",25370
"08005","Arapahoe, CO",41944
"08007","Archuleta, CO",26706
"08009","Baca, CO",29314
"08011","Bent, CO",20564
"08013","Boulder, CO*",44415
"08014","Broomfield, CO*",62852
"08015","Chaffee, CO",26305
"08017","Cheyenne, CO",35873
"08019","Clear Creek, CO",40777
"08021","Conejos, CO",20747
"08023","Costilla, CO",22628
"08025","Crowley, CO",16859
"08027","Custer, CO",27742
"08029","Delta, CO",25062
"08031","Denver, CO",46501
"08033","Dolores, CO",22157
"08035","Douglas, CO",51542
"08037","Eagle, CO",50165
"08039","Elbert, CO",39761
"08041","El Paso, CO",34380
"08043","Fremont, CO",21600
"08045","Garfield, CO",35282
"08047","Gilpin, CO",49737
"08049","Grand, CO",31825
"08051","Gunnison, CO",30976
"08053","Hinsdale, CO",29957
"08055","Huerfano, CO",23489
"08057","Jackson, CO",31522
"08059","Jefferson, CO*",41754
"08061","Kiowa, CO",31190
"08063","Kit Carson, CO",27792
"08065","Lake, CO",24735
"08067","La Plata, CO",35738
"08069","Larimer, CO",34201
"08071","Las Animas, CO",26042
"08073","Lincoln, CO",22093
"08075","Logan, CO",27536
"08077","Mesa, CO",30645
"08079","Mineral, CO",29517
"08081","Moffat, CO",30379
"08083","Montezuma, CO",26772
"08085","Montrose, CO",28697
"08087","Morgan, CO",26049
"08089","Otero, CO",26599
"08091","Ouray, CO",40070
"08093","Park, CO",30931
"08095","Phillips, CO",25601
"08097","Pitkin, CO",101325
"08099","Prowers, CO",26445
"08101","Pueblo, CO",26642
"08103","Rio Blanco, CO",32213
"08105","Rio Grande, CO",26100
"08107","Routt, CO",47687
"08109","Saguache, CO",22139
"08111","San Juan, CO",31344
"08113","San Miguel, CO",53659
"08115","Sedgwick, CO",30349
"08117","Summit, CO",39641
"08119","Teller, CO",32894
"08121","Washington, CO",25219
"08123","Weld, CO*",28635
"08125","Yuma, CO",37672
"09001","Fairfield, CT",75114
"09003","Hartford, CT",43662
"09005","Litchfield, CT",44610
"09007","Middlesex, CT",45856
"09009","New Haven, CT",40178
"09011","New London, CT",41080
"09013","Tolland, CT",38176
"09015","Windham, CT",32503
"10001","Kent, DE",31593
"10003","New Castle, DE",43166
"10005","Sussex, DE",34978
"11001","District of Columbia, DC",53870
"12001","Alachua, FL",31913
"12003","Baker, FL",24304
"12005","Bay, FL",32877
"12007","Bradford, FL",21481
"12009","Brevard, FL",33513
"12011","Broward, FL",38294
"12013","Calhoun, FL",19227
"12015","Charlotte, FL",30420
"12017","Citrus, FL",27178
"12019","Clay, FL",32786
"12021","Collier, FL",59858
"12023","Columbia, FL",24672
"12027","DeSoto, FL",19104
"12029","Dixie, FL",19103
"12031","Duval, FL",34993
"12033","Escambia, FL",29522
"12035","Flagler, FL",32248
"12037","Franklin, FL",29469
"12039","Gadsden, FL",25774
"12041","Gilchrist, FL",23208
"12043","Glades, FL",17932
"12045","Gulf, FL",23098
"12047","Hamilton, FL",18234
"12049","Hardee, FL",21245
"12051","Hendry, FL",21843
"12053","Hernando, FL",27938
"12055","Highlands, FL",24958
"12057","Hillsborough, FL",35180
"12059","Holmes, FL",21039
"12061","Indian River, FL",53730
"12063","Jackson, FL",24524
"12065","Jefferson, FL",28112
"12067","Lafayette, FL",16703
"12069","Lake, FL",30921
"12071","Lee, FL",38175
"12073","Leon, FL",33380
"12075","Levy, FL",25213
"12077","Liberty, FL",22617
"12079","Madison, FL",21050
"12081","Manatee, FL",38661
"12083","Marion, FL",28244
"12085","Martin, FL",55593
"12086","Miami-Dade, FL",34364
"12087","Monroe, FL",56415
"12089","Nassau, FL",39448
"12091","Okaloosa, FL",37761
"12093","Okeechobee, FL",22497
"12095","Orange, FL",31496
"12097","Osceola, FL",24963
"12099","Palm Beach, FL",55420
"12101","Pasco, FL",28221
"12103","Pinellas, FL",38331
"12105","Polk, FL",29287
"12107","Putnam, FL",22995
"12109","St. Johns, FL",48537
"12111","St. Lucie, FL",29179
"12113","Santa Rosa, FL",33110
"12115","Sarasota, FL",48002
"12117","Seminole, FL",37317
"12119","Sumter, FL",24061
"12121","Suwannee, FL",23323
"12123","Taylor, FL",24566
"12125","Union, FL",15930
"12127","Volusia, FL",30504
"12129","Wakulla, FL",24785
"12131","Walton, FL",34359
"12133","Washington, FL",22533
"13001","Appling, GA",21586
"13003","Atkinson, GA",21143
"13005","Bacon, GA",21453
"13007","Baker, GA",24860
"13009","Baldwin, GA",23797
"13011","Banks, GA",26121
"13013","Barrow, GA",27520
"13015","Bartow, GA",26705
"13017","Ben Hill, GA",25241
"13019","Berrien, GA",24971
"13021","Bibb, GA",30599
"13023","Bleckley, GA",27405
"13025","Brantley, GA",21018
"13027","Brooks, GA",24306
"13029","Bryan, GA",35928
"13031","Bulloch, GA",23007
"13033","Burke, GA",22002
"13035","Butts, GA",25036
"13037","Calhoun, GA",19552
"13039","Camden, GA",25945
"13043","Candler, GA",23295
"13045","Carroll, GA",26003
"13047","Catoosa, GA",25444
"13049","Charlton, GA",18898
"13051","Chatham, GA",33741
"13053","Chattahoochee, GA",21727
"13055","Chattooga, GA",21244
"13057","Cherokee, GA",37590
"13059","Clarke, GA",23519
"13061","Clay, GA",27010
"13063","Clayton, GA",22864
"13065","Clinch, GA",18866
"13067","Cobb, GA",42193
"13069","Coffee, GA",23464
"13071","Colquitt, GA",23981
"13073","Columbia, GA",36715
"13075","Cook, GA",21796
"13077","Coweta, GA",31735
"13079","Crawford, GA",22642
"13081","Crisp, GA",22934
"13083","Dade, GA",24393
"13085","Dawson, GA",31123
"13087","Decatur, GA",26185
"13089","DeKalb, GA",34891
"13091","Dodge, GA",21909
"13093","Dooly, GA",19903
"13095","Dougherty, GA",25226
"13097","Douglas, GA",28225
"13099","Early, GA",26570
"13101","Echols, GA",19024
"13103","Effingham, GA",28848
"13105","Elbert, GA",24147
"13107","Emanuel, GA",23317
"13109","Evans, GA",24773
"13111","Fannin, GA",23713
"13113","Fayette, GA",42699
"13115","Floyd, GA",27761
"13117","Forsyth, GA",44955
"13119","Franklin, GA",26119
"13121","Fulton, GA",62130
"13123","Gilmer, GA",24479
"13125","Glascock, GA",19606
"13127","Glynn, GA",36681
"13129","Gordon, GA",27397
"13131","Grady, GA",24021
"13133","Greene, GA",29325
"13135","Gwinnett, GA",33906
"13137","Habersham, GA",25166
"13139","Hall, GA",29820
"13141","Hancock, GA",17929
"13143","Haralson, GA",23572
"13145","Harris, GA",32173
"13147","Hart, GA",24564
"13149","Heard, GA",17216
"13151","Henry, GA",29934
"13153","Houston, GA",32083
"13155","Irwin, GA",23489
"13157","Jackson, GA",29524
"13159","Jasper, GA",28505
"13161","Jeff Davis, GA",22364
"13163","Jefferson, GA",22545
"13165","Jenkins, GA",24969
"13167","Johnson, GA",18317
"13169","Jones, GA",25136
"13171","Lamar, GA",23381
"13173","Lanier, GA",19843
"13175","Laurens, GA",26416
"13177","Lee, GA",32464
"13179","Liberty, GA",23620
"13181","Lincoln, GA",22906
"13183","Long, GA",19807
"13185","Lowndes, GA",27362
"13187","Lumpkin, GA",24975
"13189","McDuffie, GA",28578
"13191","McIntosh, GA",20860
"13193","Macon, GA",20891
"13195","Madison, GA",26452
"13197","Marion, GA",20443
"13199","Meriwether, GA",23580
"13201","Miller, GA",28572
"13205","Mitchell, GA",23760
"13207","Monroe, GA",29999
"13209","Montgomery, GA",21512
"13211","Morgan, GA",33278
"13213","Murray, GA",21654
"13215","Muscogee, GA",32572
"13217","Newton, GA",25515
"13219","Oconee, GA",44191
"13221","Oglethorpe, GA",25046
"13223","Paulding, GA",28481
"13225","Peach, GA",25120
"13227","Pickens, GA",32456
"13229","Pierce, GA",24333
"13231","Pike, GA",25802
"13233","Polk, GA",23086
"13235","Pulaski, GA",22654
"13237","Putnam, GA",29439
"13239","Quitman, GA",27620
"13241","Rabun, GA",29250
"13243","Randolph, GA",21974
"13245","Richmond, GA",27029
"13247","Rockdale, GA",29402
"13249","Schley, GA",23208
"13251","Screven, GA",21074
"13253","Seminole, GA",24350
"13255","Spalding, GA",25472
"13257","Stephens, GA",24059
"13259","Stewart, GA",16883
"13261","Sumter, GA",25234
"13263","Talbot, GA",21877
"13265","Taliaferro, GA",19727
"13267","Tattnall, GA",22244
"13269","Taylor, GA",20806
"13271","Telfair, GA",17891
"13273","Terrell, GA",25228
"13275","Thomas, GA",30578
"13277","Tift, GA",26427
"13279","Toombs, GA",24032
"13281","Towns, GA",28198
"13283","Treutlen, GA",19832
"13285","Troup, GA",27575
"13287","Turner, GA",23424
"13289","Twiggs, GA",21686
"13291","Union, GA",27115
"13293","Upson, GA",23494
"13295","Walker, GA",23697
"13297","Walton, GA",29473
"13299","Ware, GA",23962
"13301","Warren, GA",21960
"13303","Washington, GA",25248
"13305","Wayne, GA",24539
"13307","Webster, GA",23588
"13309","Wheeler, GA",16702
"13311","White, GA",24521
"13313","Whitfield, GA",28120
"13315","Wilcox, GA",20824
"13317","Wilkes, GA",23123
"13319","Wilkinson, GA",21411
"13321","Worth, GA",24390
"15001","Hawaii, HI",28721
"15003","Honolulu, HI",38860
"15007","Kauai, HI",32099
"15901","Maui + Kalawao, HI",32694
"16001","Ada, ID",37661
"16003","Adams, ID",26672
"16005","Bannock, ID",26748
"16007","Bear Lake, ID",22685
"16009","Benewah, ID",24629
"16011","Bingham, ID",21753
"16013","Blaine, ID",61309
"16015","Boise, ID",27555
"16017","Bonner, ID",26900
"16019","Bonneville, ID",32816
"16021","Boundary, ID",21504
"16023","Butte, ID",18817
"16025","Camas, ID",30139
"16027","Canyon, ID",22228
"16029","Caribou, ID",27162
"16031","Cassia, ID",26736
"16033","Clark, ID",21949
"16035","Clearwater, ID",25515
"16037","Custer, ID",27239
"16039","Elmore, ID",27584
"16041","Franklin, ID",22221
"16043","Fremont (includes Yellowstone Park), ID",20089
"16045","Gem, ID",22178
"16047","Gooding, ID",30522
"16049","Idaho, ID",22950
"16051","Jefferson, ID",23521
"16053","Jerome, ID",25760
"16055","Kootenai, ID",29421
"16057","Latah, ID",27580
"16059","Lemhi, ID",24436
"16061","Lewis, ID",29310
"16063","Lincoln, ID",24369
"16065","Madison, ID",15316
"16067","Minidoka, ID",22493
"16069","Nez Perce, ID",28975
"16071","Oneida, ID",22813
"16073","Owyhee, ID",23193
"16075","Payette, ID",26635
"16077","Power, ID",22796
"16079","Shoshone, ID",24606
"16081","Teton, ID",26664
"16083","Twin Falls, ID",27151
"16085","Valley, ID",35571
"16087","Washington, ID",24642
"17001","Adams, IL",29936
"17003","Alexander, IL",19605
"17005","Bond, IL",26098
"17007","Boone, IL",29839
"17009","Brown, IL",19817
"17011","Bureau, IL",29424
"17013","Calhoun, IL",27116
"17015","Carroll, IL",28342
"17017","Cass, IL",26711
"17019","Champaign, IL",30499
"17021","Christian, IL",26589
"17023","Clark, IL",27710
"17025","Clay, IL",26594
"17027","Clinton, IL",31226
"17029","Coles, IL",26490
"17031","Cook, IL",40678
"17033","Crawford, IL",26187
"17035","Cumberland, IL",24696
"17037","DeKalb, IL",27818
"17039","De Witt, IL",27517
"17041","Douglas, IL",30254
"17043","DuPage, IL",50102
"17045","Edgar, IL",26535
"17047","Edwards, IL",26078
"17049","Effingham, IL",29295
"17051","Fayette, IL",22590
"17053","Ford, IL",31534
"17055","Franklin, IL",24325
"17057","Fulton, IL",25744
"17059","Gallatin, IL",23973
"17061","Greene, IL",24535
"17063","Grundy, IL",34622
"17065","Hamilton, IL",24543
"17067","Hancock, IL",26679
"17069","Hardin, IL",21217
"17071","Henderson, IL",25127
"17073","Henry, IL",30291
"17075","Iroquois, IL",28586
"17077","Jackson, IL",25456
"17079","Jasper, IL",25784
"17081","Jefferson, IL",27969
"17083","Jersey, IL",29249
"17085","Jo Daviess, IL",31552
"17087","Johnson, IL",19318
"17089","Kane, IL",35553
"17091","Kankakee, IL",28375
"17093","Kendall, IL",36726
"17095","Knox, IL",26833
"17097","Lake, IL",52189
"17099","LaSalle, IL",29400
"17101","Lawrence, IL",30271
"17103","Lee, IL",28217
"17105","Livingston, IL",29195
"17107","Logan, IL",24134
"17109","McDonough, IL",24034
"17111","McHenry, IL",38843
"17113","McLean, IL",34364
"17115","Macon, IL",32227
"17117","Macoupin, IL",28272
"17119","Madison, IL",31516
"17121","Marion, IL",27161
"17123","Marshall, IL",29838
"17125","Mason, IL",24760
"17127","Massac, IL",24736
"17129","Menard, IL",30417
"17131","Mercer, IL",29285
"17133","Monroe, IL",36968
"17135","Montgomery, IL",24838
"17137","Morgan, IL",26087
"17139","Moultrie, IL",34161
"17141","Ogle, IL",30012
"17143","Peoria, IL",34166
"17145","Perry, IL",23206
"17147","Piatt, IL",32039
"17149","Pike, IL",23973
"17151","Pope, IL",23148
"17153","Pulaski, IL",23326
"17155","Putnam, IL",34147
"17157","Randolph, IL",23823
"17159","Richland, IL",26204
"17161","Rock Island, IL",32859
"17163","St. Clair, IL",31545
"17165","Saline, IL",25851
"17167","Sangamon, IL",33276
"17169","Schuyler, IL",28705
"17171","Scott, IL",26890
"17173","Shelby, IL",25184
"17175","Stark, IL",27088
"17177","Stephenson, IL",28751
"17179","Tazewell, IL",33028
"17181","Union, IL",25660
"17183","Vermilion, IL",26507
"17185","Wabash, IL",27213
"17187","Warren, IL",26070
"17189","Washington, IL",29898
"17191","Wayne, IL",26669
"17193","White, IL",28696
"17195","Whiteside, IL",27616
"17197","Will, IL",34132
"17199","Williamson, IL",29005
"17201","Winnebago, IL",30077
"17203","Woodford, IL",33038
"18001","Adams, IN",27230
"18003","Allen, IN",31481
"18005","Bartholomew, IN",32036
"18007","Benton, IN",27901
"18009","Blackford, IN",26394
"18011","Boone, IN",46824
"18013","Brown, IN",29888
"18015","Carroll, IN",27580
"18017","Cass, IN",26293
"18019","Clark, IN",29623
"18021","Clay, IN",26266
"18023","Clinton, IN",26231
"18025","Crawford, IN",22308
"18027","Daviess, IN",27943
"18029","Dearborn, IN",33495
"18031","Decatur, IN",28467
"18033","DeKalb, IN",29343
"18035","Delaware, IN",25847
"18037","Dubois, IN",35961
"18039","Elkhart, IN",30529
"18041","Fayette, IN",28070
"18043","Floyd, IN",35453
"18045","Fountain, IN",27409
"18047","Franklin, IN",30630
"18049","Fulton, IN",26843
"18051","Gibson, IN",31902
"18053","Grant, IN",25293
"18055","Greene, IN",26546
"18057","Hamilton, IN",48532
"18059","Hancock, IN",36114
"18061","Harrison, IN",29577
"18063","Hendricks, IN",34218
"18065","Henry, IN",26472
"18067","Howard, IN",30523
"18069","Huntington, IN",28786
"18071","Jackson, IN",29431
"18073","Jasper, IN",29515
"18075","Jay, IN",25587
"18077","Jefferson, IN",27433
"18079","Jennings, IN",24279
"18081","Johnson, IN",34443
"18083","Knox, IN",27517
"18085","Kosciusko, IN",31406
"18087","Lagrange, IN",24336
"18089","Lake, IN",29788
"18091","LaPorte, IN",27735
"18093","Lawrence, IN",26157
"18095","Madison, IN",27319
"18097","Marion, IN",34376
"18099","Marshall, IN",26625
"18101","Martin, IN",27889
"18103","Miami, IN",24255
"18105","Monroe, IN",27699
"18107","Montgomery, IN",28493
"18109","Morgan, IN",31131
"18111","Newton, IN",27187
"18113","Noble, IN",25422
"18115","Ohio, IN",41725
"18117","Orange, IN",22617
"18119","Owen, IN",25200
"18121","Parke, IN",23022
"18123","Perry, IN",26612
"18125","Pike, IN",23245
"18127","Porter, IN",34573
"18129","Posey, IN",30517
"18131","Pulaski, IN",27555
"18133","Putnam, IN",24673
"18135","Randolph, IN",25411
"18137","Ripley, IN",29668
"18139","Rush, IN",29917
"18141","St. Joseph, IN",31772
"18143","Scott, IN",24740
"18145","Shelby, IN",30571
"18147","Spencer, IN",28256
"18149","Starke, IN",22387
"18151","Steuben, IN",27612
"18153","Sullivan, IN",23020
"18155","Switzerland, IN",21215
"18157","Tippecanoe, IN",27239
"18159","Tipton, IN",30833
"18161","Union, IN",26869
"18163","Vanderburgh, IN",32528
"18165","Vermillion, IN",26055
"18167","Vigo, IN",27152
"18169","Wabash, IN",27826
"18171","Warren, IN",27665
"18173","Warrick, IN",34797
"18175","Washington, IN",24505
"18177","Wayne, IN",27505
"18179","Wells, IN",28792
"18181","White, IN",26719
"18183","Whitley, IN",29673
"19001","Adair, IA",29160
"19003","Adams, IA",28805
"19005","Allamakee, IA",27870
"19007","Appanoose, IA",24705
"19009","Audubon, IA",33067
"19011","Benton, IA",30128
"19013","Black Hawk, IA",29999
"19015","Boone, IA",32597
"19017","Bremer, IA",30916
"19019","Buchanan, IA",29744
"19021","Buena Vista, IA",28845
"19023","Butler, IA",29391
"19025","Calhoun, IA",32467
"19027","Carroll, IA",32496
"19029","Cass, IA",29735
"19031","Cedar, IA",30549
"19033","Cerro Gordo, IA",36139
"19035","Cherokee, IA",34576
"19037","Chickasaw, IA",28363
"19039","Clarke, IA",25562
"19041","Clay, IA",31409
"19043","Clayton, IA",27758
"19045","Clinton, IA",28281
"19047","Crawford, IA",29613
"19049","Dallas, IA",46291
"19051","Davis, IA",23191
"19053","Decatur, IA",22112
"19055","Delaware, IA",26658
"19057","Des Moines, IA",29559
"19059","Dickinson, IA",37079
"19061","Dubuque, IA",30117
"19063","Emmet, IA",27893
"19065","Fayette, IA",26002
"19067","Floyd, IA",29076
"19069","Franklin, IA",30627
"19071","Fremont, IA",34040
"19073","Greene, IA",31289
"19075","Grundy, IA",33932
"19077","Guthrie, IA",33215
"19079","Hamilton, IA",32855
"19081","Hancock, IA",32528
"19083","Hardin, IA",32499
"19085","Harrison, IA",29540
"19087","Henry, IA",28665
"19089","Howard, IA",30633
"19091","Humboldt, IA",31101
"19093","Ida, IA",33890
"19095","Iowa, IA",33904
"19097","Jackson, IA",27103
"19099","Jasper, IA",31261
"19101","Jefferson, IA",29685
"19103","Johnson, IA",35012
"19105","Jones, IA",26603
"19107","Keokuk, IA",27637
"19109","Kossuth, IA",33435
"19111","Lee, IA",27288
"19113","Linn, IA",34864
"19115","Louisa, IA",27305
"19117","Lucas, IA",25752
"19119","Lyon, IA",30477
"19121","Madison, IA",31305
"19123","Mahaska, IA",28612
"19125","Marion, IA",30235
"19127","Marshall, IA",29673
"19129","Mills, IA",36676
"19131","Mitchell, IA",28340
"19133","Monona, IA",28460
"19135","Monroe, IA",27801
"19137","Montgomery, IA",29797
"19139","Muscatine, IA",32070
"19141","O'Brien, IA",32371
"19143","Osceola, IA",32892
"19145","Page, IA",27813
"19147","Palo Alto, IA",31426
"19149","Plymouth, IA",34792
"19151","Pocahontas, IA",30562
"19153","Polk, IA",38552
"19155","Pottawattamie, IA",30484
