"02919","Outer Ketchikan Division, AK*","(NA)"
"02920","Prince of Wales Division, AK*","(NA)"
"02921","Seward Division, AK*","(NA)"
"02922","Sitka Division, AK*","(NA)"
"02923","Skagway-Yakutat Division, AK*","(NA)"
"02924","Southeast Fairbanks Division, AK*","(NA)"
"02925","Upper Yukon Division, AK*","(NA)"
"02926","Valdez-Chitina-Whittier Division, AK*","(NA)"
"02928","Wrangell-Petersburg Division, AK*","(NA)"
"02929","Yukon-Koyukuk Division, AK*","(NA)"
"04001","Apache, AZ",26623
"04003","Cochise, AZ",35732
"04005","Coconino, AZ",36648
"04007","Gila, AZ",31779
"04009","Graham, AZ",25206
"04011","Greenlee, AZ",32451
"04012","La Paz, AZ*",27759
"04013","Maricopa, AZ",37552
"04015","Mohave, AZ",25513
"04017","Navajo, AZ",25570
"04019","Pima, AZ",35159
"04021","Pinal, AZ",24325
"04023","Santa Cruz, AZ",30986
"04025","Yavapai, AZ",30255
"04027","Yuma, AZ*",27854
"05001","Arkansas, AR",36859
"05003","Ashley, AR",31658
"05005","Baxter, AR",30159
"05007","Benton, AR",56918
"05009","Boone, AR",28923
"05011","Bradley, AR",27628
"05013","Calhoun, AR",26965
"05015","Carroll, AR",25228
"05017","Chicot, AR",30314
"05019","Clark, AR",27767
"05021","Clay, AR",29680
"05023","Cleburne, AR",30277
"05025","Cleveland, AR",28655
"05027","Columbia, AR",30663
"05029","Conway, AR",31679
"05031","Craighead, AR",31742
"05033","Crawford, AR",27692
"05035","Crittenden, AR",30643
"05037","Cross, AR",31753
"05039","Dallas, AR",27421
"05041","Desha, AR",34617
"05043","Drew, AR",31899
"05045","Faulkner, AR",31792
"05047","Franklin, AR",25667
"05049","Fulton, AR",23675
"05051","Garland, AR",33714
"05053","Grant, AR",31543
"05055","Greene, AR",28380
"05057","Hempstead, AR",26566
"05059","Hot Spring, AR",26568
"05061","Howard, AR",25931
"05063","Independence, AR",30488
"05065","Izard, AR",25562
"05067","Jackson, AR",27110
"05069","Jefferson, AR",30067
"05071","Johnson, AR",23233
"05073","Lafayette, AR",27284
"05075","Lawrence, AR",25965
"05077","Lee, AR",27974
"05079","Lincoln, AR",21396
"05081","Little River, AR",29852
"05083","Logan, AR",28709
"05085","Lonoke, AR",32896
"05087","Madison, AR",24496
"05089","Marion, AR",24646
"05091","Miller, AR",29605
"05093","Mississippi, AR",32152
"05095","Monroe, AR",30514
"05097","Montgomery, AR",23904
"05099","Nevada, AR",30258
"05101","Newton, AR",23223
"05103","Ouachita, AR",31060
"05105","Perry, AR",29970
"05107","Phillips, AR",28946
"05109","Pike, AR",25994
"05111","Poinsett, AR",28087
"05113","Polk, AR",24484
"05115","Pope, AR",29425
"05117","Prairie, AR",28556
"05119","Pulaski, AR",42042
"05121","Randolph, AR",27002
"05123","St. Francis, AR",24592
"05125","Saline, AR",34525
"05127","Scott, AR",22547
"05129","Searcy, AR",25665
"05131","Sebastian, AR",35251
"05133","Sevier, AR",22110
"05135","Sharp, AR",26740
"05137","Stone, AR",24473
"05139","Union, AR",41197
"05141","Van Buren, AR",27057
"05143","Washington, AR",29768
"05145","White, AR",30260
"05147","Woodruff, AR",30918
"05149","Yell, AR",26017
"06001","Alameda, CA",50783
"06003","Alpine, CA",56054
"06005","Amador, CA",35686
"06007","Butte, CA",34429
"06009","Calaveras, CA",39553
"06011","Colusa, CA",41629
"06013","Contra Costa, CA",57336
"06015","Del Norte, CA",28012
"06017","El Dorado, CA",50359
"06019","Fresno, CA",33310
"06021","Glenn, CA",34171
"06023","Humboldt, CA",36783
"06025","Imperial, CA",31266
"06027","Inyo, CA",43745
"06029","Kern, CA",32499
"06031","Kings, CA",29696
"06033","Lake, CA",31754
"06035","Lassen, CA",29708
"06037","Los Angeles, CA",45969
"06039","Madera, CA",29825
"06041","Marin, CA",90091
"06043","Mariposa, CA",37832
"06045","Mendocino, CA",38470
"06047","Merced, CA",30397
"06049","Modoc, CA",37083
"06051","Mono, CA",41821
"06053","Monterey, CA",42391
"06055","Napa, CA",48452
"06057","Nevada, CA",47481
"06059","Orange, CA",51383
"06061","Placer, CA",49513
"06063","Plumas, CA",39662
"06065","Riverside, CA",31828
"06067","Sacramento, CA",40053
"06069","San Benito, CA",36951
"06071","San Bernardino, CA",30738
"06073","San Diego, CA",46374
"06075","San Francisco, CA",80974
"06077","San Joaquin, CA",33098
"06079","San Luis Obispo, CA",42501
"06081","San Mateo, CA",79465
"06083","Santa Barbara, CA",48421
"06085","Santa Clara, CA",66222
"06087","Santa Cruz, CA",49439
"06089","Shasta, CA",35054
"06091","Sierra, CA",32342
"06093","Siskiyou, CA",33600
"06095","Solano, CA",38617
"06097","Sonoma, CA",44625
"06099","Stanislaus, CA",33253
"06101","Sutter, CA",35894
"06103","Tehama, CA",30004
"06105","Trinity, CA",29088
"06107","Tulare, CA",31928
"06109","Tuolumne, CA",35786
"06111","Ventura, CA",47679
"06113","Yolo, CA",42738
"06115","Yuba, CA",32702
"08001","Adams, CO*",32105
"08003","Alamosa, CO",30307
"08005","Arapahoe, CO",45432
"08007","Archuleta, CO",32272
"08009","Baca, CO",41906
"08011","Bent, CO",25096
"08013","Boulder, CO*",51764
"08014","Broomfield, CO*",73428
"08015","Chaffee, CO",31611
"08017","Cheyenne, CO",58598
"08019","Clear Creek, CO",45481
"08021","Conejos, CO",26609
"08023","Costilla, CO",27947
"08025","Crowley, CO",18787
"08027","Custer, CO",35773
"08029","Delta, CO",30235
"08031","Denver, CO",53016
"08033","Dolores, CO",26688
"08035","Douglas, CO",56321
"08037","Eagle, CO",44668
"08039","Elbert, CO",47730
"08041","El Paso, CO",39630
"08043","Fremont, CO",26461
"08045","Garfield, CO",39491
"08047","Gilpin, CO",34520
"08049","Grand, CO",31558
"08051","Gunnison, CO",35186
"08053","Hinsdale, CO",37343
"08055","Huerfano, CO",31400
"08057","Jackson, CO",37993
"08059","Jefferson, CO*",45302
"08061","Kiowa, CO",47706
"08063","Kit Carson, CO",35265
"08065","Lake, CO",27377
"08067","La Plata, CO",42349
"08069","Larimer, CO",38970
"08071","Las Animas, CO",30562
"08073","Lincoln, CO",30917
"08075","Logan, CO",38870
"08077","Mesa, CO",34832
"08079","Mineral, CO",41962
"08081","Moffat, CO",35162
"08083","Montezuma, CO",32259
"08085","Montrose, CO",30323
"08087","Morgan, CO",34026
"08089","Otero, CO",30320
"08091","Ouray, CO",39406
"08093","Park, CO",34276
"08095","Phillips, CO",44265
"08097","Pitkin, CO",92845
"08099","Prowers, CO",33026
"08101","Pueblo, CO",30689
"08103","Rio Blanco, CO",38062
"08105","Rio Grande, CO",34020
"08107","Routt, CO",59236
"08109","Saguache, CO",29865
"08111","San Juan, CO",38118
"08113","San Miguel, CO",48419
"08115","Sedgwick, CO",44707
"08117","Summit, CO",45012
"08119","Teller, CO",40547
"08121","Washington, CO",39506
"08123","Weld, CO*",34576
"08125","Yuma, CO",43839
"09001","Fairfield, CT",105745
"09003","Hartford, CT",52776
"09005","Litchfield, CT",51543
"09007","Middlesex, CT",54421
"09009","New Haven, CT",46373
"09011","New London, CT",47862
"09013","Tolland, CT",46613
"09015","Windham, CT",38641
"10001","Kent, DE",35199
"10003","New Castle, DE",48243
"10005","Sussex, DE",38471
"11001","District of Columbia, DC",65776
"12001","Alachua, FL",36946
"12003","Baker, FL",26263
"12005","Bay, FL",37706
"12007","Bradford, FL",24731
"12009","Brevard, FL",38469
"12011","Broward, FL",41735
"12013","Calhoun, FL",22929
"12015","Charlotte, FL",33923
"12017","Citrus, FL",31931
"12019","Clay, FL",35155
"12021","Collier, FL",67204
"12023","Columbia, FL",29873
"12027","DeSoto, FL",22557
"12029","Dixie, FL",21862
"12031","Duval, FL",38160
"12033","Escambia, FL",35925
"12035","Flagler, FL",35003
"12037","Franklin, FL",31783
"12039","Gadsden, FL",29034
"12041","Gilchrist, FL",27331
"12043","Glades, FL",19354
"12045","Gulf, FL",26957
"12047","Hamilton, FL",22741
"12049","Hardee, FL",23365
"12051","Hendry, FL",26064
"12053","Hernando, FL",31214
"12055","Highlands, FL",29782
"12057","Hillsborough, FL",42692
"12059","Holmes, FL",25247
"12061","Indian River, FL",59525
"12063","Jackson, FL",28518
"12065","Jefferson, FL",33785
"12067","Lafayette, FL",20074
"12069","Lake, FL",33423
"12071","Lee, FL",41762
"12073","Leon, FL",38397
"12075","Levy, FL",28877
"12077","Liberty, FL",24306
"12079","Madison, FL",25521
"12081","Manatee, FL",40453
"12083","Marion, FL",31726
"12085","Martin, FL",59532
"12086","Miami-Dade, FL",38880
"12087","Monroe, FL",64482
"12089","Nassau, FL",45309
"12091","Okaloosa, FL",41960
"12093","Okeechobee, FL",25694
"12095","Orange, FL",35498
"12097","Osceola, FL",27864
"12099","Palm Beach, FL",59721
"12101","Pasco, FL",33590
"12103","Pinellas, FL",44078
"12105","Polk, FL",32386
"12107","Putnam, FL",26760
"12109","St. Johns, FL",55674
"12111","St. Lucie, FL",32053
"12113","Santa Rosa, FL",37452
"12115","Sarasota, FL",49125
"12117","Seminole, FL",37865
"12119","Sumter, FL",33523
"12121","Suwannee, FL",28310
"12123","Taylor, FL",28153
"12125","Union, FL",17383
"12127","Volusia, FL",34475
"12129","Wakulla, FL",29300
"12131","Walton, FL",42660
"12133","Washington, FL",26226
"13001","Appling, GA",26840
"13003","Atkinson, GA",23280
"13005","Bacon, GA",25966
"13007","Baker, GA",35750
"13009","Baldwin, GA",26330
"13011","Banks, GA",26117
"13013","Barrow, GA",28030
"13015","Bartow, GA",29672
"13017","Ben Hill, GA",26370
"13019","Berrien, GA",26203
"13021","Bibb, GA",35675
"13023","Bleckley, GA",29757
"13025","Brantley, GA",22043
"13027","Brooks, GA",30981
"13029","Bryan, GA",44174
"13031","Bulloch, GA",26236
"13033","Burke, GA",29378
"13035","Butts, GA",26154
"13037","Calhoun, GA",23554
"13039","Camden, GA",30447
"13043","Candler, GA",25380
"13045","Carroll, GA",30438
"13047","Catoosa, GA",28962
"13049","Charlton, GA",21168
"13051","Chatham, GA",40043
"13053","Chattahoochee, GA",32807
"13055","Chattooga, GA",24880
"13057","Cherokee, GA",38378
"13059","Clarke, GA",26703
"13061","Clay, GA",26763
"13063","Clayton, GA",25884
"13065","Clinch, GA",27111
"13067","Cobb, GA",44090
"13069","Coffee, GA",25877
"13071","Colquitt, GA",27971
"13073","Columbia, GA",41399
"13075","Cook, GA",25764
"13077","Coweta, GA",35409
"13079","Crawford, GA",28885
"13081","Crisp, GA",25381
"13083","Dade, GA",26434
"13085","Dawson, GA",32725
"13087","Decatur, GA",31755
"13089","DeKalb, GA",39571
"13091","Dodge, GA",26203
"13093","Dooly, GA",21054
"13095","Dougherty, GA",31747
"13097","Douglas, GA",29718
"13099","Early, GA",33155
"13101","Echols, GA",21093
"13103","Effingham, GA",33950
"13105","Elbert, GA",27685
"13107","Emanuel, GA",26583
"13109","Evans, GA",26592
"13111","Fannin, GA",26842
"13113","Fayette, GA",47805
"13115","Floyd, GA",31669
"13117","Forsyth, GA",49007
"13119","Franklin, GA",27935
"13121","Fulton, GA",65465
"13123","Gilmer, GA",25114
"13125","Glascock, GA",25816
"13127","Glynn, GA",37650
"13129","Gordon, GA",27285
"13131","Grady, GA",29428
"13133","Greene, GA",40933
"13135","Gwinnett, GA",33545
"13137","Habersham, GA",26245
"13139","Hall, GA",32124
"13141","Hancock, GA",21653
"13143","Haralson, GA",28390
"13145","Harris, GA",38456
"13147","Hart, GA",28190
"13149","Heard, GA",24951
"13151","Henry, GA",31583
"13153","Houston, GA",37059
"13155","Irwin, GA",28429
"13157","Jackson, GA",30348
"13159","Jasper, GA",27619
"13161","Jeff Davis, GA",25543
"13163","Jefferson, GA",28182
"13165","Jenkins, GA",27422
"13167","Johnson, GA",20980
"13169","Jones, GA",30764
"13171","Lamar, GA",27174
"13173","Lanier, GA",22344
"13175","Laurens, GA",30054
"13177","Lee, GA",37585
"13179","Liberty, GA",30585
"13181","Lincoln, GA",28996
"13183","Long, GA",22096
"13185","Lowndes, GA",30593
"13187","Lumpkin, GA",28079
"13189","McDuffie, GA",29159
"13191","McIntosh, GA",23270
"13193","Macon, GA",23017
"13195","Madison, GA",28030
"13197","Marion, GA",21506
"13199","Meriwether, GA",28590
"13201","Miller, GA",34654
"13205","Mitchell, GA",27869
"13207","Monroe, GA",35755
"13209","Montgomery, GA",25298
"13211","Morgan, GA",35505
"13213","Murray, GA",23703
"13215","Muscogee, GA",36893
"13217","Newton, GA",27457
"13219","Oconee, GA",46359
"13221","Oglethorpe, GA",27856
"13223","Paulding, GA",29093
"13225","Peach, GA",30832
"13227","Pickens, GA",35744
"13229","Pierce, GA",29307
"13231","Pike, GA",30272
"13233","Polk, GA",26538
"13235","Pulaski, GA",25073
"13237","Putnam, GA",30138
"13239","Quitman, GA",23794
"13241","Rabun, GA",31951
"13243","Randolph, GA",27492
"13245","Richmond, GA",32338
"13247","Rockdale, GA",30552
"13249","Schley, GA",24556
"13251","Screven, GA",26176
"13253","Seminole, GA",33857
"13255","Spalding, GA",28932
"13257","Stephens, GA",28927
"13259","Stewart, GA",21167
"13261","Sumter, GA",28949
"13263","Talbot, GA",27119
"13265","Taliaferro, GA",22627
"13267","Tattnall, GA",25429
"13269","Taylor, GA",24432
"13271","Telfair, GA",18447
"13273","Terrell, GA",34118
"13275","Thomas, GA",35776
"13277","Tift, GA",31051
"13279","Toombs, GA",30307
"13281","Towns, GA",29685
"13283","Treutlen, GA",24901
"13285","Troup, GA",31508
"13287","Turner, GA",29757
"13289","Twiggs, GA",28782
"13291","Union, GA",30571
"13293","Upson, GA",28568
"13295","Walker, GA",26756
"13297","Walton, GA",30557
"13299","Ware, GA",27931
"13301","Warren, GA",27116
"13303","Washington, GA",27643
"13305","Wayne, GA",29892
"13307","Webster, GA",24325
"13309","Wheeler, GA",14905
"13311","White, GA",26741
"13313","Whitfield, GA",27769
"13315","Wilcox, GA",22983
"13317","Wilkes, GA",26769
"13319","Wilkinson, GA",26810
"13321","Worth, GA",30149
"15001","Hawaii, HI",31928
"15003","Honolulu, HI",46452
"15007","Kauai, HI",36129
"15901","Maui + Kalawao, HI",36675
"16001","Ada, ID",39278
"16003","Adams, ID",29419
"16005","Bannock, ID",29636
"16007","Bear Lake, ID",30465
"16009","Benewah, ID",28028
"16011","Bingham, ID",31122
"16013","Blaine, ID",67431
"16015","Boise, ID",31452
"16017","Bonner, ID",31254
"16019","Bonneville, ID",35446
"16021","Boundary, ID",27567
"16023","Butte, ID",30860
"16025","Camas, ID",31500
"16027","Canyon, ID",25532
"16029","Caribou, ID",34513
"16031","Cassia, ID",34515
"16033","Clark, ID",31781
"16035","Clearwater, ID",30198
"16037","Custer, ID",35964
"16039","Elmore, ID",29540
"16041","Franklin, ID",26777
"16043","Fremont (includes Yellowstone Park), ID",28297
"16045","Gem, ID",27785
"16047","Gooding, ID",43759
"16049","Idaho, ID",26684
"16051","Jefferson, ID",29833
"16053","Jerome, ID",31126
"16055","Kootenai, ID",33320
"16057","Latah, ID",32884
"16059","Lemhi, ID",30892
"16061","Lewis, ID",45684
"16063","Lincoln, ID",33649
"16065","Madison, ID",19722
"16067","Minidoka, ID",32927
"16069","Nez Perce, ID",35253
"16071","Oneida, ID",28919
"16073","Owyhee, ID",28240
"16075","Payette, ID",31414
"16077","Power, ID",35398
"16079","Shoshone, ID",30729
"16081","Teton, ID",25297
"16083","Twin Falls, ID",31147
"16085","Valley, ID",36181
"16087","Washington, ID",31707
"17001","Adams, IL",38033
"17003","Alexander, IL",26594
"17005","Bond, IL",30771
"17007","Boone, IL",36983
"17009","Brown, IL",25602
"17011","Bureau, IL",37124
"17013","Calhoun, IL",35514
"17015","Carroll, IL",40066
"17017","Cass, IL",34512
"17019","Champaign, IL",37799
"17021","Christian, IL",37006
"17023","Clark, IL",36091
"17025","Clay, IL",33786
"17027","Clinton, IL",38201
"17029","Coles, IL",33298
"17031","Cook, IL",45332
"17033","Crawford, IL",38933
"17035","Cumberland, IL",34641
"17037","DeKalb, IL",33412
"17039","De Witt, IL",40986
"17041","Douglas, IL",41923
"17043","DuPage, IL",55246
"17045","Edgar, IL",36038
"17047","Edwards, IL",33371
"17049","Effingham, IL",40894
"17051","Fayette, IL",29500
"17053","Ford, IL",44347
"17055","Franklin, IL",31322
"17057","Fulton, IL",32741
"17059","Gallatin, IL",37656
"17061","Greene, IL",34356
"17063","Grundy, IL",53311
"17065","Hamilton, IL",35565
"17067","Hancock, IL",37533
"17069","Hardin, IL",30810
"17071","Henderson, IL",36345
"17073","Henry, IL",39695
"17075","Iroquois, IL",39242
"17077","Jackson, IL",31487
"17079","Jasper, IL",38182
"17081","Jefferson, IL",33305
"17083","Jersey, IL",34982
"17085","Jo Daviess, IL",41061
"17087","Johnson, IL",24751
"17089","Kane, IL",40330
"17091","Kankakee, IL",33577
"17093","Kendall, IL",39422
"17095","Knox, IL",36261
"17097","Lake, IL",60170
"17099","LaSalle, IL",36913
"17101","Lawrence, IL",35807
"17103","Lee, IL",36510
"17105","Livingston, IL",38010
"17107","Logan, IL",32554
"17109","McDonough, IL",33218
"17111","McHenry, IL",43352
"17113","McLean, IL",42220
"17115","Macon, IL",41082
"17117","Macoupin, IL",34449
"17119","Madison, IL",37848
"17121","Marion, IL",35081
"17123","Marshall, IL",38817
"17125","Mason, IL",36245
"17127","Massac, IL",31998
"17129","Menard, IL",39028
"17131","Mercer, IL",40664
"17133","Monroe, IL",46005
"17135","Montgomery, IL",32314
"17137","Morgan, IL",35468
"17139","Moultrie, IL",49725
"17141","Ogle, IL",38217
"17143","Peoria, IL",45780
"17145","Perry, IL",31091
"17147","Piatt, IL",44796
"17149","Pike, IL",33665
"17151","Pope, IL",28094
"17153","Pulaski, IL",33516
"17155","Putnam, IL",43127
"17157","Randolph, IL",32153
"17159","Richland, IL",34923
"17161","Rock Island, IL",38911
"17163","St. Clair, IL",37292
"17165","Saline, IL",34743
"17167","Sangamon, IL",40386
"17169","Schuyler, IL",39064
"17171","Scott, IL",36147
"17173","Shelby, IL",35493
"17175","Stark, IL",39293
"17177","Stephenson, IL",36138
"17179","Tazewell, IL",40505
"17181","Union, IL",33733
"17183","Vermilion, IL",33866
"17185","Wabash, IL",38145
"17187","Warren, IL",35269
"17189","Washington, IL",49253
"17191","Wayne, IL",36503
"17193","White, IL",42322
"17195","Whiteside, IL",37759
"17197","Will, IL",41190
"17199","Williamson, IL",37487
"17201","Winnebago, IL",34711
"17203","Woodford, IL",44302
"18001","Adams, IN",30854
"18003","Allen, IN",36383
"18005","Bartholomew, IN",40166
"18007","Benton, IN",39296
"18009","Blackford, IN",32421
"18011","Boone, IN",54867
"18013","Brown, IN",36332
"18015","Carroll, IN",35895
"18017","Cass, IN",31720
"18019","Clark, IN",38580
"18021","Clay, IN",31274
"18023","Clinton, IN",32114
"18025","Crawford, IN",27825
"18027","Daviess, IN",34248
"18029","Dearborn, IN",36521
"18031","Decatur, IN",34361
"18033","DeKalb, IN",34103
"18035","Delaware, IN",29137
"18037","Dubois, IN",43568
"18039","Elkhart, IN",32222
"18041","Fayette, IN",30837
"18043","Floyd, IN",40612
"18045","Fountain, IN",33870
"18047","Franklin, IN",38367
"18049","Fulton, IN",34351
"18051","Gibson, IN",35382
"18053","Grant, IN",32221
"18055","Greene, IN",32440
"18057","Hamilton, IN",56621
"18059","Hancock, IN",39838
"18061","Harrison, IN",34256
"18063","Hendricks, IN",39173
"18065","Henry, IN",30199
"18067","Howard, IN",32956
"18069","Huntington, IN",33540
"18071","Jackson, IN",35571
"18073","Jasper, IN",36616
"18075","Jay, IN",32739
"18077","Jefferson, IN",34136
"18079","Jennings, IN",29622
"18081","Johnson, IN",38461
"18083","Knox, IN",36319
"18085","Kosciusko, IN",36027
"18087","Lagrange, IN",27035
"18089","Lake, IN",35543
"18091","LaPorte, IN",33723
"18093","Lawrence, IN",32051
"18095","Madison, IN",30149
"18097","Marion, IN",43992
"18099","Marshall, IN",32812
"18101","Martin, IN",35798
"18103","Miami, IN",27323
"18105","Monroe, IN",31694
"18107","Montgomery, IN",34477
"18109","Morgan, IN",35697
"18111","Newton, IN",34225
"18113","Noble, IN",30425
"18115","Ohio, IN",34739
"18117","Orange, IN",30938
"18119","Owen, IN",30340
"18121","Parke, IN",28720
"18123","Perry, IN",30337
"18125","Pike, IN",31293
"18127","Porter, IN",41036
"18129","Posey, IN",40721
"18131","Pulaski, IN",36823
"18133","Putnam, IN",29305
"18135","Randolph, IN",32506
"18137","Ripley, IN",37090
"18139","Rush, IN",34686
"18141","St. Joseph, IN",36249
"18143","Scott, IN",28736
"18145","Shelby, IN",33227
"18147","Spencer, IN",35871
"18149","Starke, IN",27993
"18151","Steuben, IN",32766
"18153","Sullivan, IN",29860
"18155","Switzerland, IN",25233
"18157","Tippecanoe, IN",31792
"18159","Tipton, IN",35568
"18161","Union, IN",29569
"18163","Vanderburgh, IN",40037
"18165","Vermillion, IN",32717
"18167","Vigo, IN",32009
"18169","Wabash, IN",33804
"18171","Warren, IN",38055
"18173","Warrick, IN",43016
"18175","Washington, IN",29958
"18177","Wayne, IN",31843
"18179","Wells, IN",34889
"18181","White, IN",35856
"18183","Whitley, IN",34921
"19001","Adair, IA",40414
"19003","Adams, IA",46444
"19005","Allamakee, IA",37654
"19007","Appanoose, IA",31896
"19009","Audubon, IA",50910
"19011","Benton, IA",42048
"19013","Black Hawk, IA",37055
"19015","Boone, IA",41820
"19017","Bremer, IA",41865
"19019","Buchanan, IA",42223
"19021","Buena Vista, IA",42727
"19023","Butler, IA",44230
"19025","Calhoun, IA",46374
"19027","Carroll, IA",45119
"19029","Cass, IA",38884
"19031","Cedar, IA",43520
"19033","Cerro Gordo, IA",41784
"19035","Cherokee, IA",43976
"19037","Chickasaw, IA",43850
"19039","Clarke, IA",32474
"19041","Clay, IA",43792
"19043","Clayton, IA",41482
"19045","Clinton, IA",37501
"19047","Crawford, IA",40329
"19049","Dallas, IA",51482
"19051","Davis, IA",31778
"19053","Decatur, IA",29415
"19055","Delaware, IA",39784
"19057","Des Moines, IA",38336
"19059","Dickinson, IA",46295
"19061","Dubuque, IA",39071
"19063","Emmet, IA",39511
"19065","Fayette, IA",37242
"19067","Floyd, IA",38257
"19069","Franklin, IA",48450
"19071","Fremont, IA",43607
"19073","Greene, IA",47115
"19075","Grundy, IA",47010
"19077","Guthrie, IA",45056
"19079","Hamilton, IA",45377
"19081","Hancock, IA",45314
"19083","Hardin, IA",46285
"19085","Harrison, IA",39424
"19087","Henry, IA",33508
"19089","Howard, IA",42197
"19091","Humboldt, IA",43891
"19093","Ida, IA",45854
"19095","Iowa, IA",43512
"19097","Jackson, IA",37598
"19099","Jasper, IA",36478
"19101","Jefferson, IA",34921
"19103","Johnson, IA",42244
"19105","Jones, IA",36491
"19107","Keokuk, IA",40017
"19109","Kossuth, IA",50295
"19111","Lee, IA",33210
"19113","Linn, IA",43006
"19115","Louisa, IA",34248
"19117","Lucas, IA",34372
"19119","Lyon, IA",48499
"19121","Madison, IA",39696
"19123","Mahaska, IA",35540
"19125","Marion, IA",37463
"19127","Marshall, IA",35664
"19129","Mills, IA",45264
"19131","Mitchell, IA",42545
"19133","Monona, IA",39943
"19135","Monroe, IA",35419
"19137","Montgomery, IA",36788
"19139","Muscatine, IA",38490
"19141","O'Brien, IA",48026
"19143","Osceola, IA",47470
"19145","Page, IA",34399
"19147","Palo Alto, IA",45483
"19149","Plymouth, IA",45925
"19151","Pocahontas, IA",50037
"19153","Polk, IA",42988
"19155","Pottawattamie, IA",35721
