"02904","Barrow-North Slope Division, AK*","(NA)"
"02905","Bethel Division, AK*","(NA)"
"02907","Bristol Bay Division, AK*","(NA)"
"02908","Cordova-McCarthy Division, AK*","(NA)"
"02910","Haines Division, AK*","(NA)"
"02912","Kenai-Cook Inlet Division, AK*","(NA)"
"02916","Kuskokwim Division, AK*","(NA)"
"02919","Outer Ketchikan Division, AK*","(NA)"
"02920","Prince of Wales Division, AK*","(NA)"
"02921","Seward Division, AK*","(NA)"
"02922","Sitka Division, AK*","(NA)"
"02923","Skagway-Yakutat Division, AK*","(NA)"
"02924","Southeast Fairbanks Division, AK*","(NA)"
"02925","Upper Yukon Division, AK*","(NA)"
"02926","Valdez-Chitina-Whittier Division, AK*","(NA)"
"02928","Wrangell-Petersburg Division, AK*","(NA)"
"02929","Yukon-Koyukuk Division, AK*","(NA)"
"04001","Apache, AZ",26228
"04003","Cochise, AZ",35249
"04005","Coconino, AZ",36323
"04007","Gila, AZ",32268
"04009","Graham, AZ",26205
"04011","Greenlee, AZ",34089
"04012","La Paz, AZ*",28432
"04013","Maricopa, AZ",39015
"04015","Mohave, AZ",26035
"04017","Navajo, AZ",25860
"04019","Pima, AZ",36240
"04021","Pinal, AZ",24785
"04023","Santa Cruz, AZ",31472
"04025","Yavapai, AZ",31174
"04027","Yuma, AZ*",27637
"05001","Arkansas, AR",38864
"05003","Ashley, AR",31902
"05005","Baxter, AR",31780
"05007","Benton, AR",67303
"05009","Boone, AR",30126
"05011","Bradley, AR",29428
"05013","Calhoun, AR",28091
"05015","Carroll, AR",27104
"05017","Chicot, AR",32540
"05019","Clark, AR",29433
"05021","Clay, AR",32838
"05023","Cleburne, AR",32179
"05025","Cleveland, AR",30051
"05027","Columbia, AR",32430
"05029","Conway, AR",32835
"05031","Craighead, AR",33187
"05033","Crawford, AR",28512
"05035","Crittenden, AR",31875
"05037","Cross, AR",33301
"05039","Dallas, AR",27655
"05041","Desha, AR",37456
"05043","Drew, AR",33623
"05045","Faulkner, AR",32692
"05047","Franklin, AR",27332
"05049","Fulton, AR",24156
"05051","Garland, AR",35406
"05053","Grant, AR",32525
"05055","Greene, AR",30509
"05057","Hempstead, AR",28320
"05059","Hot Spring, AR",27390
"05061","Howard, AR",27316
"05063","Independence, AR",30864
"05065","Izard, AR",27359
"05067","Jackson, AR",29946
"05069","Jefferson, AR",31059
"05071","Johnson, AR",24291
"05073","Lafayette, AR",30742
"05075","Lawrence, AR",28308
"05077","Lee, AR",27407
"05079","Lincoln, AR",23529
"05081","Little River, AR",30276
"05083","Logan, AR",30818
"05085","Lonoke, AR",34259
"05087","Madison, AR",27366
"05089","Marion, AR",25361
"05091","Miller, AR",30717
"05093","Mississippi, AR",30581
"05095","Monroe, AR",33342
"05097","Montgomery, AR",24971
"05099","Nevada, AR",31406
"05101","Newton, AR",24812
"05103","Ouachita, AR",31683
"05105","Perry, AR",30664
"05107","Phillips, AR",29808
"05109","Pike, AR",27279
"05111","Poinsett, AR",29321
"05113","Polk, AR",26181
"05115","Pope, AR",30917
"05117","Prairie, AR",30450
"05119","Pulaski, AR",45163
"05121","Randolph, AR",28139
"05123","St. Francis, AR",24557
"05125","Saline, AR",35677
"05127","Scott, AR",25058
"05129","Searcy, AR",26304
"05131","Sebastian, AR",36368
"05133","Sevier, AR",23740
"05135","Sharp, AR",28380
"05137","Stone, AR",25458
"05139","Union, AR",46189
"05141","Van Buren, AR",27286
"05143","Washington, AR",31769
"05145","White, AR",31264
"05147","Woodruff, AR",34303
"05149","Yell, AR",26915
"06001","Alameda, CA",52763
"06003","Alpine, CA",59200
"06005","Amador, CA",36809
"06007","Butte, CA",35222
"06009","Calaveras, CA",39906
"06011","Colusa, CA",40740
"06013","Contra Costa, CA",61470
"06015","Del Norte, CA",28570
"06017","El Dorado, CA",52636
"06019","Fresno, CA",34233
"06021","Glenn, CA",35148
"06023","Humboldt, CA",37316
"06025","Imperial, CA",31644
"06027","Inyo, CA",46052
"06029","Kern, CA",34416
"06031","Kings, CA",29496
"06033","Lake, CA",33062
"06035","Lassen, CA",30558
"06037","Los Angeles, CA",48818
"06039","Madera, CA",31479
"06041","Marin, CA",96162
"06043","Mariposa, CA",39278
"06045","Mendocino, CA",38687
"06047","Merced, CA",30824
"06049","Modoc, CA",37267
"06051","Mono, CA",40837
"06053","Monterey, CA",43737
"06055","Napa, CA",53180
"06057","Nevada, CA",49258
"06059","Orange, CA",54893
"06061","Placer, CA",52290
"06063","Plumas, CA",41398
"06065","Riverside, CA",32263
"06067","Sacramento, CA",41268
"06069","San Benito, CA",37959
"06071","San Bernardino, CA",31331
"06073","San Diego, CA",47961
"06075","San Francisco, CA",88141
"06077","San Joaquin, CA",33944
"06079","San Luis Obispo, CA",44373
"06081","San Mateo, CA",87444
"06083","Santa Barbara, CA",50530
"06085","Santa Clara, CA",72799
"06087","Santa Cruz, CA",52256
"06089","Shasta, CA",35716
"06091","Sierra, CA",33599
"06093","Siskiyou, CA",34396
"06095","Solano, CA",39067
"06097","Sonoma, CA",46312
"06099","Stanislaus, CA",34377
"06101","Sutter, CA",35789
"06103","Tehama, CA",31386
"06105","Trinity, CA",30051
"06107","Tulare, CA",31920
"06109","Tuolumne, CA",36821
"06111","Ventura, CA",49430
"06113","Yolo, CA",43538
"06115","Yuba, CA",33057
"08001","Adams, CO*",33558
"08003","Alamosa, CO",30645
"08005","Arapahoe, CO",47578
"08007","Archuleta, CO",33781
"08009","Baca, CO",36892
"08011","Bent, CO",26962
"08013","Boulder, CO*",54341
"08014","Broomfield, CO*",76158
"08015","Chaffee, CO",32976
"08017","Cheyenne, CO",52005
"08019","Clear Creek, CO",46917
"08021","Conejos, CO",26975
"08023","Costilla, CO",27413
"08025","Crowley, CO",21487
"08027","Custer, CO",35804
"08029","Delta, CO",30425
"08031","Denver, CO",57238
"08033","Dolores, CO",27453
"08035","Douglas, CO",60267
"08037","Eagle, CO",46926
"08039","Elbert, CO",43748
"08041","El Paso, CO",40346
"08043","Fremont, CO",27407
"08045","Garfield, CO",41257
"08047","Gilpin, CO",35180
"08049","Grand, CO",34113
"08051","Gunnison, CO",36481
"08053","Hinsdale, CO",40326
"08055","Huerfano, CO",32274
"08057","Jackson, CO",34259
"08059","Jefferson, CO*",47119
"08061","Kiowa, CO",49412
"08063","Kit Carson, CO",36012
"08065","Lake, CO",28612
"08067","La Plata, CO",46001
"08069","Larimer, CO",40684
"08071","Las Animas, CO",32192
"08073","Lincoln, CO",32279
"08075","Logan, CO",41903
"08077","Mesa, CO",36174
"08079","Mineral, CO",45199
"08081","Moffat, CO",36539
"08083","Montezuma, CO",33963
"08085","Montrose, CO",31712
"08087","Morgan, CO",35319
"08089","Otero, CO",30949
"08091","Ouray, CO",41967
"08093","Park, CO",35643
"08095","Phillips, CO",42830
"08097","Pitkin, CO",110907
"08099","Prowers, CO",34344
"08101","Pueblo, CO",31565
"08103","Rio Blanco, CO",37971
"08105","Rio Grande, CO",34091
"08107","Routt, CO",59584
"08109","Saguache, CO",28932
"08111","San Juan, CO",42935
"08113","San Miguel, CO",49888
"08115","Sedgwick, CO",44279
"08117","Summit, CO",46547
"08119","Teller, CO",41057
"08121","Washington, CO",39032
"08123","Weld, CO*",36543
"08125","Yuma, CO",48443
"09001","Fairfield, CT",104684
"09003","Hartford, CT",54601
"09005","Litchfield, CT",54925
"09007","Middlesex, CT",57655
"09009","New Haven, CT",47988
"09011","New London, CT",49113
"09013","Tolland, CT",48462
"09015","Windham, CT",39730
"10001","Kent, DE",35288
"10003","New Castle, DE",47335
"10005","Sussex, DE",40262
"11001","District of Columbia, DC",66594
"12001","Alachua, FL",36723
"12003","Baker, FL",26421
"12005","Bay, FL",37187
"12007","Bradford, FL",25815
"12009","Brevard, FL",38082
"12011","Broward, FL",41686
"12013","Calhoun, FL",23011
"12015","Charlotte, FL",34152
"12017","Citrus, FL",32414
"12019","Clay, FL",35867
"12021","Collier, FL",72506
"12023","Columbia, FL",29224
"12027","DeSoto, FL",21354
"12029","Dixie, FL",22889
"12031","Duval, FL",39119
"12033","Escambia, FL",36169
"12035","Flagler, FL",36341
"12037","Franklin, FL",32842
"12039","Gadsden, FL",28335
"12041","Gilchrist, FL",29046
"12043","Glades, FL",20542
"12045","Gulf, FL",27456
"12047","Hamilton, FL",22150
"12049","Hardee, FL",24014
"12051","Hendry, FL",27317
"12053","Hernando, FL",31416
"12055","Highlands, FL",29769
"12057","Hillsborough, FL",41153
"12059","Holmes, FL",25432
"12061","Indian River, FL",61297
"12063","Jackson, FL",28156
"12065","Jefferson, FL",33304
"12067","Lafayette, FL",20399
"12069","Lake, FL",34209
"12071","Lee, FL",41148
"12073","Leon, FL",37182
"12075","Levy, FL",29235
"12077","Liberty, FL",23877
"12079","Madison, FL",25871
"12081","Manatee, FL",38269
"12083","Marion, FL",31840
"12085","Martin, FL",66918
"12086","Miami-Dade, FL",39414
"12087","Monroe, FL",70639
"12089","Nassau, FL",45035
"12091","Okaloosa, FL",42970
"12093","Okeechobee, FL",26173
"12095","Orange, FL",35744
"12097","Osceola, FL",27525
"12099","Palm Beach, FL",63220
"12101","Pasco, FL",33532
"12103","Pinellas, FL",43336
"12105","Polk, FL",32050
"12107","Putnam, FL",26481
"12109","St. Johns, FL",58265
"12111","St. Lucie, FL",32917
"12113","Santa Rosa, FL",38086
"12115","Sarasota, FL",50119
"12117","Seminole, FL",39254
"12119","Sumter, FL",36094
"12121","Suwannee, FL",29080
"12123","Taylor, FL",27728
"12125","Union, FL",17067
"12127","Volusia, FL",35092
"12129","Wakulla, FL",29481
"12131","Walton, FL",46272
"12133","Washington, FL",24974
"13001","Appling, GA",28114
"13003","Atkinson, GA",24605
"13005","Bacon, GA",26417
"13007","Baker, GA",39861
"13009","Baldwin, GA",26392
"13011","Banks, GA",29107
"13013","Barrow, GA",29249
"13015","Bartow, GA",30834
"13017","Ben Hill, GA",25653
"13019","Berrien, GA",27811
"13021","Bibb, GA",34986
"13023","Bleckley, GA",30547
"13025","Brantley, GA",22424
"13027","Brooks, GA",30953
"13029","Bryan, GA",44109
"13031","Bulloch, GA",26430
"13033","Burke, GA",29187
"13035","Butts, GA",26452
"13037","Calhoun, GA",26224
"13039","Camden, GA",30257
"13043","Candler, GA",25941
"13045","Carroll, GA",31411
"13047","Catoosa, GA",29898
"13049","Charlton, GA",21633
"13051","Chatham, GA",39430
"13053","Chattahoochee, GA",29480
"13055","Chattooga, GA",25033
"13057","Cherokee, GA",40172
"13059","Clarke, GA",26554
"13061","Clay, GA",28490
"13063","Clayton, GA",24357
"13065","Clinch, GA",26651
"13067","Cobb, GA",44260
"13069","Coffee, GA",25969
"13071","Colquitt, GA",28673
"13073","Columbia, GA",41826
"13075","Cook, GA",25741
"13077","Coweta, GA",36498
"13079","Crawford, GA",28184
"13081","Crisp, GA",25396
"13083","Dade, GA",27813
"13085","Dawson, GA",33955
"13087","Decatur, GA",32024
"13089","DeKalb, GA",39090
"13091","Dodge, GA",25964
"13093","Dooly, GA",22563
"13095","Dougherty, GA",30931
"13097","Douglas, GA",29842
"13099","Early, GA",36563
"13101","Echols, GA",22668
"13103","Effingham, GA",35030
"13105","Elbert, GA",29274
"13107","Emanuel, GA",27002
"13109","Evans, GA",28077
"13111","Fannin, GA",27798
"13113","Fayette, GA",49583
"13115","Floyd, GA",32166
"13117","Forsyth, GA",50402
"13119","Franklin, GA",30543
"13121","Fulton, GA",63677
"13123","Gilmer, GA",27438
"13125","Glascock, GA",25864
"13127","Glynn, GA",36780
"13129","Gordon, GA",27845
"13131","Grady, GA",28241
"13133","Greene, GA",42281
"13135","Gwinnett, GA",33911
"13137","Habersham, GA",26289
"13139","Hall, GA",32718
"13141","Hancock, GA",22623
"13143","Haralson, GA",29253
"13145","Harris, GA",39307
"13147","Hart, GA",29611
"13149","Heard, GA",26262
"13151","Henry, GA",31688
"13153","Houston, GA",36976
"13155","Irwin, GA",27986
"13157","Jackson, GA",31879
"13159","Jasper, GA",29527
"13161","Jeff Davis, GA",26341
"13163","Jefferson, GA",29440
"13165","Jenkins, GA",24859
"13167","Johnson, GA",21546
"13169","Jones, GA",31351
"13171","Lamar, GA",28527
"13173","Lanier, GA",22661
"13175","Laurens, GA",30068
"13177","Lee, GA",39842
"13179","Liberty, GA",30265
"13181","Lincoln, GA",30852
"13183","Long, GA",21170
"13185","Lowndes, GA",29906
"13187","Lumpkin, GA",28265
"13189","McDuffie, GA",29609
"13191","McIntosh, GA",24374
"13193","Macon, GA",25463
"13195","Madison, GA",29461
"13197","Marion, GA",21911
"13199","Meriwether, GA",28693
"13201","Miller, GA",35932
"13205","Mitchell, GA",29890
"13207","Monroe, GA",35921
"13209","Montgomery, GA",25786
"13211","Morgan, GA",37187
"13213","Murray, GA",24356
"13215","Muscogee, GA",36591
"13217","Newton, GA",27745
"13219","Oconee, GA",49324
"13221","Oglethorpe, GA",30182
"13223","Paulding, GA",29989
"13225","Peach, GA",31025
"13227","Pickens, GA",37347
"13229","Pierce, GA",29413
"13231","Pike, GA",30949
"13233","Polk, GA",26714
"13235","Pulaski, GA",25786
"13237","Putnam, GA",30213
"13239","Quitman, GA",23806
"13241","Rabun, GA",31396
"13243","Randolph, GA",29996
"13245","Richmond, GA",31410
"13247","Rockdale, GA",30210
"13249","Schley, GA",25284
"13251","Screven, GA",27786
"13253","Seminole, GA",37277
"13255","Spalding, GA",28959
"13257","Stephens, GA",29189
"13259","Stewart, GA",20900
"13261","Sumter, GA",29157
"13263","Talbot, GA",28168
"13265","Taliaferro, GA",23858
"13267","Tattnall, GA",26881
"13269","Taylor, GA",24431
"13271","Telfair, GA",18487
"13273","Terrell, GA",36769
"13275","Thomas, GA",36577
"13277","Tift, GA",30981
"13279","Toombs, GA",30600
"13281","Towns, GA",30131
"13283","Treutlen, GA",24246
"13285","Troup, GA",32065
"13287","Turner, GA",31176
"13289","Twiggs, GA",31197
"13291","Union, GA",31381
"13293","Upson, GA",29486
"13295","Walker, GA",28006
"13297","Walton, GA",31777
"13299","Ware, GA",27785
"13301","Warren, GA",28154
"13303","Washington, GA",29819
"13305","Wayne, GA",29611
"13307","Webster, GA",25797
"13309","Wheeler, GA",15692
"13311","White, GA",27770
"13313","Whitfield, GA",28593
"13315","Wilcox, GA",25551
"13317","Wilkes, GA",27494
"13319","Wilkinson, GA",27186
"13321","Worth, GA",30901
"15001","Hawaii, HI",33084
"15003","Honolulu, HI",47909
"15007","Kauai, HI",37608
"15901","Maui + Kalawao, HI",39216
"16001","Ada, ID",40749
"16003","Adams, ID",31243
"16005","Bannock, ID",30157
"16007","Bear Lake, ID",33467
"16009","Benewah, ID",29012
"16011","Bingham, ID",31291
"16013","Blaine, ID",76191
"16015","Boise, ID",32718
"16017","Bonner, ID",32289
"16019","Bonneville, ID",37113
"16021","Boundary, ID",28363
"16023","Butte, ID",31280
"16025","Camas, ID",36240
"16027","Canyon, ID",26728
"16029","Caribou, ID",36719
"16031","Cassia, ID",36153
"16033","Clark, ID",26099
"16035","Clearwater, ID",30381
"16037","Custer, ID",39542
"16039","Elmore, ID",30187
"16041","Franklin, ID",28663
"16043","Fremont (includes Yellowstone Park), ID",29252
"16045","Gem, ID",28795
"16047","Gooding, ID",45823
"16049","Idaho, ID",28294
"16051","Jefferson, ID",29361
"16053","Jerome, ID",32523
"16055","Kootenai, ID",34883
"16057","Latah, ID",33742
"16059","Lemhi, ID",33667
"16061","Lewis, ID",44603
"16063","Lincoln, ID",32333
"16065","Madison, ID",20767
"16067","Minidoka, ID",34240
"16069","Nez Perce, ID",35908
"16071","Oneida, ID",29227
"16073","Owyhee, ID",29307
"16075","Payette, ID",32934
"16077","Power, ID",35973
"16079","Shoshone, ID",32621
"16081","Teton, ID",27675
"16083","Twin Falls, ID",32637
"16085","Valley, ID",41840
"16087","Washington, ID",32036
"17001","Adams, IL",39487
"17003","Alexander, IL",27506
"17005","Bond, IL",31054
"17007","Boone, IL",38613
"17009","Brown, IL",26697
"17011","Bureau, IL",36754
"17013","Calhoun, IL",34695
"17015","Carroll, IL",38931
"17017","Cass, IL",33638
"17019","Champaign, IL",38645
"17021","Christian, IL",35851
"17023","Clark, IL",35090
"17025","Clay, IL",34592
"17027","Clinton, IL",38711
"17029","Coles, IL",33426
"17031","Cook, IL",47872
"17033","Crawford, IL",40226
"17035","Cumberland, IL",35017
"17037","DeKalb, IL",33545
"17039","De Witt, IL",40313
"17041","Douglas, IL",40930
"17043","DuPage, IL",57855
"17045","Edgar, IL",35850
"17047","Edwards, IL",33275
"17049","Effingham, IL",41619
"17051","Fayette, IL",28868
"17053","Ford, IL",45766
"17055","Franklin, IL",32335
"17057","Fulton, IL",32971
"17059","Gallatin, IL",37325
"17061","Greene, IL",33524
"17063","Grundy, IL",64759
"17065","Hamilton, IL",35592
"17067","Hancock, IL",37270
"17069","Hardin, IL",32985
"17071","Henderson, IL",35119
"17073","Henry, IL",40337
"17075","Iroquois, IL",39609
"17077","Jackson, IL",31840
"17079","Jasper, IL",38833
"17081","Jefferson, IL",34381
"17083","Jersey, IL",34856
"17085","Jo Daviess, IL",41790
"17087","Johnson, IL",24924
"17089","Kane, IL",41636
"17091","Kankakee, IL",34107
"17093","Kendall, IL",40217
"17095","Knox, IL",36632
"17097","Lake, IL",65406
"17099","LaSalle, IL",37071
"17101","Lawrence, IL",35252
"17103","Lee, IL",36110
"17105","Livingston, IL",38548
"17107","Logan, IL",31384
"17109","McDonough, IL",32724
"17111","McHenry, IL",45347
"17113","McLean, IL",42775
"17115","Macon, IL",41052
"17117","Macoupin, IL",34155
"17119","Madison, IL",38410
"17121","Marion, IL",35047
"17123","Marshall, IL",38921
"17125","Mason, IL",35689
"17127","Massac, IL",33238
"17129","Menard, IL",38415
"17131","Mercer, IL",40224
"17133","Monroe, IL",47739
"17135","Montgomery, IL",31677
"17137","Morgan, IL",35771
"17139","Moultrie, IL",60017
"17141","Ogle, IL",37933
"17143","Peoria, IL",47617
"17145","Perry, IL",33762
"17147","Piatt, IL",45073
"17149","Pike, IL",33488
"17151","Pope, IL",29622
"17153","Pulaski, IL",32753
"17155","Putnam, IL",46753
"17157","Randolph, IL",31290
"17159","Richland, IL",34994
"17161","Rock Island, IL",39750
"17163","St. Clair, IL",37727
"17165","Saline, IL",35555
"17167","Sangamon, IL",40568
"17169","Schuyler, IL",39999
"17171","Scott, IL",34853
"17173","Shelby, IL",33818
"17175","Stark, IL",36761
"17177","Stephenson, IL",37387
"17179","Tazewell, IL",42036
"17181","Union, IL",33478
"17183","Vermilion, IL",34093
"17185","Wabash, IL",38825
"17187","Warren, IL",34690
"17189","Washington, IL",44721
"17191","Wayne, IL",36435
"17193","White, IL",41991
"17195","Whiteside, IL",38345
"17197","Will, IL",42426
"17199","Williamson, IL",39137
"17201","Winnebago, IL",35771
"17203","Woodford, IL",46121
"18001","Adams, IN",33219
"18003","Allen, IN",38029
"18005","Bartholomew, IN",42862
"18007","Benton, IN",37049
"18009","Blackford, IN",33708
"18011","Boone, IN",57281
"18013","Brown, IN",38338
"18015","Carroll, IN",37079
"18017","Cass, IN",32889
"18019","Clark, IN",40056
"18021","Clay, IN",31893
"18023","Clinton, IN",33200
"18025","Crawford, IN",28865
"18027","Daviess, IN",35330
"18029","Dearborn, IN",38576
"18031","Decatur, IN",35844
"18033","DeKalb, IN",35315
"18035","Delaware, IN",30582
"18037","Dubois, IN",45284
"18039","Elkhart, IN",34540
"18041","Fayette, IN",32189
"18043","Floyd, IN",42905
"18045","Fountain, IN",35242
"18047","Franklin, IN",39483
"18049","Fulton, IN",36185
"18051","Gibson, IN",36245
"18053","Grant, IN",34023
"18055","Greene, IN",33541
"18057","Hamilton, IN",59154
"18059","Hancock, IN",41947
"18061","Harrison, IN",35480
"18063","Hendricks, IN",40233
"18065","Henry, IN",31439
"18067","Howard, IN",34345
"18069","Huntington, IN",35081
"18071","Jackson, IN",37063
"18073","Jasper, IN",37635
"18075","Jay, IN",34553
"18077","Jefferson, IN",35421
"18079","Jennings, IN",31673
"18081","Johnson, IN",40319
"18083","Knox, IN",38410
"18085","Kosciusko, IN",37641
"18087","Lagrange, IN",29478
"18089","Lake, IN",37017
"18091","LaPorte, IN",35524
"18093","Lawrence, IN",32962
"18095","Madison, IN",31595
"18097","Marion, IN",45095
"18099","Marshall, IN",33696
"18101","Martin, IN",35310
"18103","Miami, IN",28456
"18105","Monroe, IN",32889
"18107","Montgomery, IN",34940
"18109","Morgan, IN",36993
"18111","Newton, IN",34910
"18113","Noble, IN",31942
"18115","Ohio, IN",32804
"18117","Orange, IN",32939
"18119","Owen, IN",31772
"18121","Parke, IN",29348
"18123","Perry, IN",31332
"18125","Pike, IN",32862
"18127","Porter, IN",43314
"18129","Posey, IN",41009
"18131","Pulaski, IN",38323
"18133","Putnam, IN",30146
"18135","Randolph, IN",33480
"18137","Ripley, IN",37566
"18139","Rush, IN",35895
"18141","St. Joseph, IN",38091
"18143","Scott, IN",30538
"18145","Shelby, IN",35166
"18147","Spencer, IN",37349
"18149","Starke, IN",29125
"18151","Steuben, IN",34489
"18153","Sullivan, IN",30570
"18155","Switzerland, IN",27163
"18157","Tippecanoe, IN",32879
"18159","Tipton, IN",37937
"18161","Union, IN",30414
"18163","Vanderburgh, IN",41346
"18165","Vermillion, IN",33090
"18167","Vigo, IN",32898
"18169","Wabash, IN",36505
"18171","Warren, IN",39965
"18173","Warrick, IN",45055
"18175","Washington, IN",31167
"18177","Wayne, IN",33392
"18179","Wells, IN",36402
"18181","White, IN",36848
"18183","Whitley, IN",37082
"19001","Adair, IA",40917
"19003","Adams, IA",45723
"19005","Allamakee, IA",38182
"19007","Appanoose, IA",33030
"19009","Audubon, IA",48865
"19011","Benton, IA",43971
"19013","Black Hawk, IA",38692
"19015","Boone, IA",43165
"19017","Bremer, IA",43726
"19019","Buchanan, IA",42358
"19021","Buena Vista, IA",44800
"19023","Butler, IA",43265
"19025","Calhoun, IA",46013
"19027","Carroll, IA",45945
"19029","Cass, IA",39053
"19031","Cedar, IA",44773
"19033","Cerro Gordo, IA",44263
"19035","Cherokee, IA",47009
"19037","Chickasaw, IA",45234
"19039","Clarke, IA",32467
"19041","Clay, IA",45463
"19043","Clayton, IA",43557
"19045","Clinton, IA",38628
"19047","Crawford, IA",43415
"19049","Dallas, IA",53318
"19051","Davis, IA",34468
"19053","Decatur, IA",30336
"19055","Delaware, IA",40517
"19057","Des Moines, IA",39806
"19059","Dickinson, IA",48192
"19061","Dubuque, IA",41038
"19063","Emmet, IA",40961
"19065","Fayette, IA",38133
"19067","Floyd, IA",38502
"19069","Franklin, IA",49315
"19071","Fremont, IA",46412
"19073","Greene, IA",47687
"19075","Grundy, IA",50404
"19077","Guthrie, IA",44734
"19079","Hamilton, IA",44551
"19081","Hancock, IA",48006
"19083","Hardin, IA",48321
"19085","Harrison, IA",40574
"19087","Henry, IA",36952
"19089","Howard, IA",44388
"19091","Humboldt, IA",43936
"19093","Ida, IA",46363
"19095","Iowa, IA",47734
"19097","Jackson, IA",38616
"19099","Jasper, IA",37387
"19101","Jefferson, IA",36695
"19103","Johnson, IA",43512
"19105","Jones, IA",37464
"19107","Keokuk, IA",42020
"19109","Kossuth, IA",52327
"19111","Lee, IA",34585
"19113","Linn, IA",45215
"19115","Louisa, IA",36814
"19117","Lucas, IA",35615
"19119","Lyon, IA",52476
"19121","Madison, IA",40386
"19123","Mahaska, IA",36591
"19125","Marion, IA",39221
"19127","Marshall, IA",36988
"19129","Mills, IA",47175
"19131","Mitchell, IA",42596
"19133","Monona, IA",39394
"19135","Monroe, IA",35373
"19137","Montgomery, IA",38995
"19139","Muscatine, IA",39805
"19141","O'Brien, IA",50141
"19143","Osceola, IA",50983
"19145","Page, IA",37578
"19147","Palo Alto, IA",49180
"19149","Plymouth, IA",47480
"19151","Pocahontas, IA",53037
"19153","Polk, IA",45479
"19155","Pottawattamie, IA",38056
