"02921","Seward Division, AK*","(NA)"
"02922","Sitka Division, AK*","(NA)"
"02923","Skagway-Yakutat Division, AK*","(NA)"
"02924","Southeast Fairbanks Division, AK*","(NA)"
"02925","Upper Yukon Division, AK*","(NA)"
"02926","Valdez-Chitina-Whittier Division, AK*","(NA)"
"02928","Wrangell-Petersburg Division, AK*","(NA)"
"02929","Yukon-Koyukuk Division, AK*","(NA)"
"04001","Apache, AZ",26133
"04003","Cochise, AZ",34989
"04005","Coconino, AZ",33977
"04007","Gila, AZ",30705
"04009","Graham, AZ",23999
"04011","Greenlee, AZ",29898
"04012","La Paz, AZ*",25031
"04013","Maricopa, AZ",36044
"04015","Mohave, AZ",25894
"04017","Navajo, AZ",25284
"04019","Pima, AZ",34261
"04021","Pinal, AZ",24212
"04023","Santa Cruz, AZ",30285
"04025","Yavapai, AZ",29840
"04027","Yuma, AZ*",26770
"05001","Arkansas, AR",34730
"05003","Ashley, AR",28153
"05005","Baxter, AR",28973
"05007","Benton, AR",48156
"05009","Boone, AR",27563
"05011","Bradley, AR",25479
"05013","Calhoun, AR",24974
"05015","Carroll, AR",24507
"05017","Chicot, AR",27779
"05019","Clark, AR",26468
"05021","Clay, AR",29006
"05023","Cleburne, AR",28133
"05025","Cleveland, AR",28006
"05027","Columbia, AR",28277
"05029","Conway, AR",29186
"05031","Craighead, AR",28902
"05033","Crawford, AR",25921
"05035","Crittenden, AR",28419
"05037","Cross, AR",29466
"05039","Dallas, AR",27124
"05041","Desha, AR",31190
"05043","Drew, AR",28692
"05045","Faulkner, AR",30124
"05047","Franklin, AR",24478
"05049","Fulton, AR",22062
"05051","Garland, AR",31632
"05053","Grant, AR",29363
"05055","Greene, AR",27102
"05057","Hempstead, AR",24297
"05059","Hot Spring, AR",25124
"05061","Howard, AR",24970
"05063","Independence, AR",28448
"05065","Izard, AR",23753
"05067","Jackson, AR",25237
"05069","Jefferson, AR",28352
"05071","Johnson, AR",22199
"05073","Lafayette, AR",26042
"05075","Lawrence, AR",25356
"05077","Lee, AR",23400
"05079","Lincoln, AR",20819
"05081","Little River, AR",27979
"05083","Logan, AR",26698
"05085","Lonoke, AR",31626
"05087","Madison, AR",23662
"05089","Marion, AR",23759
"05091","Miller, AR",27500
"05093","Mississippi, AR",27160
"05095","Monroe, AR",26411
"05097","Montgomery, AR",23204
"05099","Nevada, AR",26124
"05101","Newton, AR",21908
"05103","Ouachita, AR",28746
"05105","Perry, AR",27476
"05107","Phillips, AR",26840
"05109","Pike, AR",25539
"05111","Poinsett, AR",27697
"05113","Polk, AR",23396
"05115","Pope, AR",27540
"05117","Prairie, AR",29353
"05119","Pulaski, AR",41185
"05121","Randolph, AR",25590
"05123","St. Francis, AR",22678
"05125","Saline, AR",32678
"05127","Scott, AR",21666
"05129","Searcy, AR",24329
"05131","Sebastian, AR",32463
"05133","Sevier, AR",22590
"05135","Sharp, AR",25958
"05137","Stone, AR",23777
"05139","Union, AR",36829
"05141","Van Buren, AR",23766
"05143","Washington, AR",27904
"05145","White, AR",28427
"05147","Woodruff, AR",26848
"05149","Yell, AR",23708
"06001","Alameda, CA",46386
"06003","Alpine, CA",39668
"06005","Amador, CA",33487
"06007","Butte, CA",32296
"06009","Calaveras, CA",36522
"06011","Colusa, CA",41974
"06013","Contra Costa, CA",54382
"06015","Del Norte, CA",26182
"06017","El Dorado, CA",47016
"06019","Fresno, CA",30823
"06021","Glenn, CA",31374
"06023","Humboldt, CA",33349
"06025","Imperial, CA",27966
"06027","Inyo, CA",41808
"06029","Kern, CA",29054
"06031","Kings, CA",24772
"06033","Lake, CA",29667
"06035","Lassen, CA",26516
"06037","Los Angeles, CA",42043
"06039","Madera, CA",26041
"06041","Marin, CA",82955
"06043","Mariposa, CA",35181
"06045","Mendocino, CA",35506
"06047","Merced, CA",27461
"06049","Modoc, CA",34997
"06051","Mono, CA",39155
"06053","Monterey, CA",40953
"06055","Napa, CA",46552
"06057","Nevada, CA",44062
"06059","Orange, CA",47181
"06061","Placer, CA",46439
"06063","Plumas, CA",37556
"06065","Riverside, CA",30446
"06067","Sacramento, CA",38213
"06069","San Benito, CA",36278
"06071","San Bernardino, CA",29042
"06073","San Diego, CA",43269
"06075","San Francisco, CA",73167
"06077","San Joaquin, CA",32180
"06079","San Luis Obispo, CA",39316
"06081","San Mateo, CA",72337
"06083","Santa Barbara, CA",44587
"06085","Santa Clara, CA",57470
"06087","Santa Cruz, CA",45801
"06089","Shasta, CA",33144
"06091","Sierra, CA",29703
"06093","Siskiyou, CA",31119
"06095","Solano, CA",37441
"06097","Sonoma, CA",42089
"06099","Stanislaus, CA",30939
"06101","Sutter, CA",34958
"06103","Tehama, CA",27835
"06105","Trinity, CA",27152
"06107","Tulare, CA",27933
"06109","Tuolumne, CA",32322
"06111","Ventura, CA",44704
"06113","Yolo, CA",39324
"06115","Yuba, CA",31066
"08001","Adams, CO*",30559
"08003","Alamosa, CO",29242
"08005","Arapahoe, CO",39802
"08007","Archuleta, CO",30012
"08009","Baca, CO",37445
"08011","Bent, CO",22575
"08013","Boulder, CO*",46875
"08014","Broomfield, CO*",70984
"08015","Chaffee, CO",30298
"08017","Cheyenne, CO",48133
"08019","Clear Creek, CO",44628
"08021","Conejos, CO",24410
"08023","Costilla, CO",25840
"08025","Crowley, CO",17322
"08027","Custer, CO",33578
"08029","Delta, CO",27529
"08031","Denver, CO",46598
"08033","Dolores, CO",23141
"08035","Douglas, CO",54967
"08037","Eagle, CO",48084
"08039","Elbert, CO",41883
"08041","El Paso, CO",37349
"08043","Fremont, CO",25083
"08045","Garfield, CO",40781
"08047","Gilpin, CO",36585
"08049","Grand, CO",30238
"08051","Gunnison, CO",34188
"08053","Hinsdale, CO",32670
"08055","Huerfano, CO",29537
"08057","Jackson, CO",34195
"08059","Jefferson, CO*",43302
"08061","Kiowa, CO",39577
"08063","Kit Carson, CO",30095
"08065","Lake, CO",26854
"08067","La Plata, CO",40786
"08069","Larimer, CO",36765
"08071","Las Animas, CO",27651
"08073","Lincoln, CO",27802
"08075","Logan, CO",34242
"08077","Mesa, CO",34513
"08079","Mineral, CO",39928
"08081","Moffat, CO",34030
"08083","Montezuma, CO",30148
"08085","Montrose, CO",29777
"08087","Morgan, CO",27303
"08089","Otero, CO",28060
"08091","Ouray, CO",42776
"08093","Park, CO",32861
"08095","Phillips, CO",34997
"08097","Pitkin, CO",92329
"08099","Prowers, CO",30394
"08101","Pueblo, CO",28655
"08103","Rio Blanco, CO",36644
"08105","Rio Grande, CO",31815
"08107","Routt, CO",48914
"08109","Saguache, CO",25895
"08111","San Juan, CO",39871
"08113","San Miguel, CO",50536
"08115","Sedgwick, CO",36215
"08117","Summit, CO",41320
"08119","Teller, CO",38417
"08121","Washington, CO",32144
"08123","Weld, CO*",32285
"08125","Yuma, CO",33737
"09001","Fairfield, CT",100243
"09003","Hartford, CT",49991
"09005","Litchfield, CT",48875
"09007","Middlesex, CT",52163
"09009","New Haven, CT",44032
"09011","New London, CT",45785
"09013","Tolland, CT",44332
"09015","Windham, CT",36579
"10001","Kent, DE",34194
"10003","New Castle, DE",45008
"10005","Sussex, DE",36997
"11001","District of Columbia, DC",59998
"12001","Alachua, FL",34172
"12003","Baker, FL",24649
"12005","Bay, FL",35528
"12007","Bradford, FL",22887
"12009","Brevard, FL",35847
"12011","Broward, FL",38658
"12013","Calhoun, FL",21488
"12015","Charlotte, FL",31854
"12017","Citrus, FL",29826
"12019","Clay, FL",33441
"12021","Collier, FL",59183
"12023","Columbia, FL",26702
"12027","DeSoto, FL",20343
"12029","Dixie, FL",20526
"12031","Duval, FL",35508
"12033","Escambia, FL",33307
"12035","Flagler, FL",32376
"12037","Franklin, FL",27817
"12039","Gadsden, FL",27606
"12041","Gilchrist, FL",24452
"12043","Glades, FL",18427
"12045","Gulf, FL",24666
"12047","Hamilton, FL",20132
"12049","Hardee, FL",21533
"12051","Hendry, FL",24075
"12053","Hernando, FL",29461
"12055","Highlands, FL",27685
"12057","Hillsborough, FL",37559
"12059","Holmes, FL",23372
"12061","Indian River, FL",53093
"12063","Jackson, FL",26791
"12065","Jefferson, FL",31797
"12067","Lafayette, FL",18526
"12069","Lake, FL",31883
"12071","Lee, FL",40476
"12073","Leon, FL",34718
"12075","Levy, FL",26368
"12077","Liberty, FL",22496
"12079","Madison, FL",23357
"12081","Manatee, FL",35666
"12083","Marion, FL",29399
"12085","Martin, FL",53981
"12086","Miami-Dade, FL",35398
"12087","Monroe, FL",59684
"12089","Nassau, FL",41821
"12091","Okaloosa, FL",39425
"12093","Okeechobee, FL",24045
"12095","Orange, FL",32578
"12097","Osceola, FL",25086
"12099","Palm Beach, FL",54049
"12101","Pasco, FL",30933
"12103","Pinellas, FL",39893
"12105","Polk, FL",29010
"12107","Putnam, FL",25319
"12109","St. Johns, FL",50105
"12111","St. Lucie, FL",30450
"12113","Santa Rosa, FL",35505
"12115","Sarasota, FL",45450
"12117","Seminole, FL",36100
"12119","Sumter, FL",28348
"12121","Suwannee, FL",26174
"12123","Taylor, FL",25483
"12125","Union, FL",16088
"12127","Volusia, FL",32115
"12129","Wakulla, FL",28213
"12131","Walton, FL",36910
"12133","Washington, FL",24160
"13001","Appling, GA",24562
"13003","Atkinson, GA",22132
"13005","Bacon, GA",23426
"13007","Baker, GA",27230
"13009","Baldwin, GA",25325
"13011","Banks, GA",26447
"13013","Barrow, GA",26872
"13015","Bartow, GA",28155
"13017","Ben Hill, GA",23883
"13019","Berrien, GA",25353
"13021","Bibb, GA",33205
"13023","Bleckley, GA",28134
"13025","Brantley, GA",21732
"13027","Brooks, GA",28099
"13029","Bryan, GA",40812
"13031","Bulloch, GA",25540
"13033","Burke, GA",26509
"13035","Butts, GA",25304
"13037","Calhoun, GA",21490
"13039","Camden, GA",28351
"13043","Candler, GA",24838
"13045","Carroll, GA",28908
"13047","Catoosa, GA",27234
"13049","Charlton, GA",20825
"13051","Chatham, GA",36851
"13053","Chattahoochee, GA",27658
"13055","Chattooga, GA",24036
"13057","Cherokee, GA",36012
"13059","Clarke, GA",24859
"13061","Clay, GA",25938
"13063","Clayton, GA",24143
"13065","Clinch, GA",23790
"13067","Cobb, GA",41040
"13069","Coffee, GA",24235
"13071","Colquitt, GA",26787
"13073","Columbia, GA",39372
"13075","Cook, GA",25157
"13077","Coweta, GA",34802
"13079","Crawford, GA",26210
"13081","Crisp, GA",23126
"13083","Dade, GA",25037
"13085","Dawson, GA",31043
"13087","Decatur, GA",29142
"13089","DeKalb, GA",36417
"13091","Dodge, GA",24293
"13093","Dooly, GA",20291
"13095","Dougherty, GA",28553
"13097","Douglas, GA",29001
"13099","Early, GA",29473
"13101","Echols, GA",20705
"13103","Effingham, GA",32256
"13105","Elbert, GA",27272
"13107","Emanuel, GA",25179
"13109","Evans, GA",26577
"13111","Fannin, GA",25454
"13113","Fayette, GA",44721
"13115","Floyd, GA",29714
"13117","Forsyth, GA",45267
"13119","Franklin, GA",27177
"13121","Fulton, GA",62189
"13123","Gilmer, GA",25482
"13125","Glascock, GA",23831
"13127","Glynn, GA",35136
"13129","Gordon, GA",26562
"13131","Grady, GA",27487
"13133","Greene, GA",36565
"13135","Gwinnett, GA",31861
"13137","Habersham, GA",25822
"13139","Hall, GA",30314
"13141","Hancock, GA",21572
"13143","Haralson, GA",26713
"13145","Harris, GA",36080
"13147","Hart, GA",26753
"13149","Heard, GA",23678
"13151","Henry, GA",30580
"13153","Houston, GA",35061
"13155","Irwin, GA",26007
"13157","Jackson, GA",28449
"13159","Jasper, GA",28021
"13161","Jeff Davis, GA",23419
"13163","Jefferson, GA",26074
"13165","Jenkins, GA",24504
"13167","Johnson, GA",20010
"13169","Jones, GA",29072
"13171","Lamar, GA",26049
"13173","Lanier, GA",19867
"13175","Laurens, GA",29014
"13177","Lee, GA",34954
"13179","Liberty, GA",26950
"13181","Lincoln, GA",27149
"13183","Long, GA",21133
"13185","Lowndes, GA",29256
"13187","Lumpkin, GA",26800
"13189","McDuffie, GA",27594
"13191","McIntosh, GA",22092
"13193","Macon, GA",21002
"13195","Madison, GA",27323
"13197","Marion, GA",20894
"13199","Meriwether, GA",26282
"13201","Miller, GA",30270
"13205","Mitchell, GA",26206
"13207","Monroe, GA",33018
"13209","Montgomery, GA",24226
"13211","Morgan, GA",35140
"13213","Murray, GA",22372
"13215","Muscogee, GA",33582
"13217","Newton, GA",26483
"13219","Oconee, GA",44582
"13221","Oglethorpe, GA",27665
"13223","Paulding, GA",28457
"13225","Peach, GA",28340
"13227","Pickens, GA",34036
"13229","Pierce, GA",28024
"13231","Pike, GA",29096
"13233","Polk, GA",25504
"13235","Pulaski, GA",22165
"13237","Putnam, GA",30095
"13239","Quitman, GA",22929
"13241","Rabun, GA",28821
"13243","Randolph, GA",25104
"13245","Richmond, GA",29871
"13247","Rockdale, GA",29442
"13249","Schley, GA",24271
"13251","Screven, GA",23557
"13253","Seminole, GA",29916
"13255","Spalding, GA",26655
"13257","Stephens, GA",27280
"13259","Stewart, GA",18566
"13261","Sumter, GA",27014
"13263","Talbot, GA",25204
"13265","Taliaferro, GA",21821
"13267","Tattnall, GA",24925
"13269","Taylor, GA",23055
"13271","Telfair, GA",17037
"13273","Terrell, GA",30222
"13275","Thomas, GA",32160
"13277","Tift, GA",28555
"13279","Toombs, GA",28515
"13281","Towns, GA",27810
"13283","Treutlen, GA",23592
"13285","Troup, GA",29074
"13287","Turner, GA",26003
"13289","Twiggs, GA",26186
"13291","Union, GA",28595
"13293","Upson, GA",26715
"13295","Walker, GA",24778
"13297","Walton, GA",29320
"13299","Ware, GA",26422
"13301","Warren, GA",25765
"13303","Washington, GA",24831
"13305","Wayne, GA",27113
"13307","Webster, GA",21139
"13309","Wheeler, GA",14552
"13311","White, GA",26010
"13313","Whitfield, GA",26462
"13315","Wilcox, GA",21431
"13317","Wilkes, GA",25623
"13319","Wilkinson, GA",25314
"13321","Worth, GA",27029
"15001","Hawaii, HI",30908
"15003","Honolulu, HI",45061
"15007","Kauai, HI",35015
"15901","Maui + Kalawao, HI",34864
"16001","Ada, ID",38148
"16003","Adams, ID",27487
"16005","Bannock, ID",28551
"16007","Bear Lake, ID",28161
"16009","Benewah, ID",26411
"16011","Bingham, ID",28605
"16013","Blaine, ID",65517
"16015","Boise, ID",29680
"16017","Bonner, ID",29446
"16019","Bonneville, ID",34440
"16021","Boundary, ID",25619
"16023","Butte, ID",30367
"16025","Camas, ID",29516
"16027","Canyon, ID",24421
"16029","Caribou, ID",33084
"16031","Cassia, ID",29596
"16033","Clark, ID",22461
"16035","Clearwater, ID",28738
"16037","Custer, ID",34611
"16039","Elmore, ID",27746
"16041","Franklin, ID",24394
"16043","Fremont (includes Yellowstone Park), ID",26575
"16045","Gem, ID",27021
"16047","Gooding, ID",27715
"16049","Idaho, ID",25672
"16051","Jefferson, ID",27479
"16053","Jerome, ID",25822
"16055","Kootenai, ID",31490
"16057","Latah, ID",31213
"16059","Lemhi, ID",28578
"16061","Lewis, ID",38189
"16063","Lincoln, ID",26045
"16065","Madison, ID",18497
"16067","Minidoka, ID",29118
"16069","Nez Perce, ID",33600
"16071","Oneida, ID",27903
"16073","Owyhee, ID",19162
"16075","Payette, ID",28323
"16077","Power, ID",30437
"16079","Shoshone, ID",28129
"16081","Teton, ID",25484
"16083","Twin Falls, ID",29135
"16085","Valley, ID",33955
"16087","Washington, ID",28966
"17001","Adams, IL",35081
"17003","Alexander, IL",25303
"17005","Bond, IL",28634
"17007","Boone, IL",34046
"17009","Brown, IL",22958
"17011","Bureau, IL",33349
"17013","Calhoun, IL",33122
"17015","Carroll, IL",34604
"17017","Cass, IL",31792
"17019","Champaign, IL",36298
"17021","Christian, IL",32939
"17023","Clark, IL",31867
"17025","Clay, IL",30788
"17027","Clinton, IL",34962
"17029","Coles, IL",30147
"17031","Cook, IL",43289
"17033","Crawford, IL",36372
"17035","Cumberland, IL",31232
"17037","DeKalb, IL",30492
"17039","De Witt, IL",36123
"17041","Douglas, IL",37306
"17043","DuPage, IL",51837
"17045","Edgar, IL",32029
"17047","Edwards, IL",29715
"17049","Effingham, IL",35851
"17051","Fayette, IL",26529
"17053","Ford, IL",39935
"17055","Franklin, IL",28994
"17057","Fulton, IL",30618
"17059","Gallatin, IL",31287
"17061","Greene, IL",29494
"17063","Grundy, IL",41685
"17065","Hamilton, IL",30728
"17067","Hancock, IL",33518
"17069","Hardin, IL",27016
"17071","Henderson, IL",31732
"17073","Henry, IL",35106
"17075","Iroquois, IL",35158
"17077","Jackson, IL",29631
"17079","Jasper, IL",32059
"17081","Jefferson, IL",30706
"17083","Jersey, IL",32249
"17085","Jo Daviess, IL",37089
"17087","Johnson, IL",22799
"17089","Kane, IL",37613
"17091","Kankakee, IL",31996
"17093","Kendall, IL",37538
"17095","Knox, IL",32992
"17097","Lake, IL",55583
"17099","LaSalle, IL",34060
"17101","Lawrence, IL",30722
"17103","Lee, IL",31701
"17105","Livingston, IL",34028
"17107","Logan, IL",29588
"17109","McDonough, IL",30194
"17111","McHenry, IL",41170
"17113","McLean, IL",39034
"17115","Macon, IL",38615
"17117","Macoupin, IL",32068
"17119","Madison, IL",35759
"17121","Marion, IL",32287
"17123","Marshall, IL",35166
"17125","Mason, IL",32227
"17127","Massac, IL",29506
"17129","Menard, IL",36213
"17131","Mercer, IL",35849
"17133","Monroe, IL",42583
"17135","Montgomery, IL",29001
"17137","Morgan, IL",32709
"17139","Moultrie, IL",35630
"17141","Ogle, IL",33857
"17143","Peoria, IL",40810
"17145","Perry, IL",26888
"17147","Piatt, IL",40729
"17149","Pike, IL",28566
"17151","Pope, IL",26538
"17153","Pulaski, IL",29519
"17155","Putnam, IL",35786
"17157","Randolph, IL",28499
"17159","Richland, IL",32242
"17161","Rock Island, IL",37252
"17163","St. Clair, IL",35484
"17165","Saline, IL",31190
"17167","Sangamon, IL",37638
"17169","Schuyler, IL",36171
"17171","Scott, IL",30493
"17173","Shelby, IL",31786
"17175","Stark, IL",32162
"17177","Stephenson, IL",32459
"17179","Tazewell, IL",36872
"17181","Union, IL",31004
"17183","Vermilion, IL",30742
"17185","Wabash, IL",33236
"17187","Warren, IL",31328
"17189","Washington, IL",39857
"17191","Wayne, IL",30926
"17193","White, IL",34521
"17195","Whiteside, IL",33599
"17197","Will, IL",38693
"17199","Williamson, IL",34205
"17201","Winnebago, IL",32801
"17203","Woodford, IL",39474
"18001","Adams, IN",27041
"18003","Allen, IN",33653
"18005","Bartholomew, IN",35914
"18007","Benton, IN",34084
"18009","Blackford, IN",29542
"18011","Boone, IN",49620
"18013","Brown, IN",33203
"18015","Carroll, IN",31321
"18017","Cass, IN",28975
"18019","Clark, IN",33889
"18021","Clay, IN",29005
"18023","Clinton, IN",29158
"18025","Crawford, IN",25512
"18027","Daviess, IN",31201
"18029","Dearborn, IN",34912
"18031","Decatur, IN",31864
"18033","DeKalb, IN",30433
"18035","Delaware, IN",27621
"18037","Dubois, IN",37603
"18039","Elkhart, IN",28492
"18041","Fayette, IN",28184
"18043","Floyd, IN",38130
"18045","Fountain, IN",30564
"18047","Franklin, IN",35004
"18049","Fulton, IN",29944
"18051","Gibson, IN",32108
"18053","Grant, IN",29829
"18055","Greene, IN",30438
"18057","Hamilton, IN",52218
"18059","Hancock, IN",37184
"18061","Harrison, IN",33424
"18063","Hendricks, IN",37384
"18065","Henry, IN",29150
"18067","Howard, IN",30656
"18069","Huntington, IN",30746
"18071","Jackson, IN",34384
"18073","Jasper, IN",31745
"18075","Jay, IN",28292
"18077","Jefferson, IN",30808
"18079","Jennings, IN",27217
"18081","Johnson, IN",36109
"18083","Knox, IN",33042
"18085","Kosciusko, IN",32255
"18087","Lagrange, IN",22849
"18089","Lake, IN",33129
"18091","LaPorte, IN",30773
"18093","Lawrence, IN",29560
"18095","Madison, IN",28751
"18097","Marion, IN",39328
"18099","Marshall, IN",29330
"18101","Martin, IN",31791
"18103","Miami, IN",24732
"18105","Monroe, IN",30344
"18107","Montgomery, IN",31972
"18109","Morgan, IN",33650
"18111","Newton, IN",30302
"18113","Noble, IN",27002
"18115","Ohio, IN",44185
"18117","Orange, IN",27199
"18119","Owen, IN",28569
"18121","Parke, IN",26269
"18123","Perry, IN",27937
"18125","Pike, IN",29831
"18127","Porter, IN",37710
"18129","Posey, IN",36112
"18131","Pulaski, IN",30888
"18133","Putnam, IN",27258
"18135","Randolph, IN",28798
"18137","Ripley, IN",33415
"18139","Rush, IN",31333
"18141","St. Joseph, IN",33886
"18143","Scott, IN",26876
"18145","Shelby, IN",30697
"18147","Spencer, IN",32946
"18149","Starke, IN",25727
"18151","Steuben, IN",29567
"18153","Sullivan, IN",27224
"18155","Switzerland, IN",23673
"18157","Tippecanoe, IN",29419
"18159","Tipton, IN",32290
"18161","Union, IN",27666
"18163","Vanderburgh, IN",35757
"18165","Vermillion, IN",31157
"18167","Vigo, IN",30336
"18169","Wabash, IN",29927
"18171","Warren, IN",33357
"18173","Warrick, IN",39167
"18175","Washington, IN",27051
"18177","Wayne, IN",29887
"18179","Wells, IN",32041
"18181","White, IN",31718
"18183","Whitley, IN",32889
"19001","Adair, IA",35738
"19003","Adams, IA",36277
"19005","Allamakee, IA",31867
"19007","Appanoose, IA",29904
"19009","Audubon, IA",38172
"19011","Benton, IA",38553
"19013","Black Hawk, IA",34483
"19015","Boone, IA",39026
"19017","Bremer, IA",36873
"19019","Buchanan, IA",36594
"19021","Buena Vista, IA",35024
"19023","Butler, IA",36526
"19025","Calhoun, IA",38733
"19027","Carroll, IA",38216
"19029","Cass, IA",34611
"19031","Cedar, IA",38786
"19033","Cerro Gordo, IA",38371
"19035","Cherokee, IA",38822
"19037","Chickasaw, IA",35763
"19039","Clarke, IA",30483
"19041","Clay, IA",37728
"19043","Clayton, IA",33419
"19045","Clinton, IA",34193
"19047","Crawford, IA",35420
"19049","Dallas, IA",47310
"19051","Davis, IA",27725
"19053","Decatur, IA",26149
"19055","Delaware, IA",31876
"19057","Des Moines, IA",36129
"19059","Dickinson, IA",41845
"19061","Dubuque, IA",35786
"19063","Emmet, IA",33272
"19065","Fayette, IA",30484
"19067","Floyd, IA",33989
"19069","Franklin, IA",36392
"19071","Fremont, IA",45318
"19073","Greene, IA",39783
"19075","Grundy, IA",42070
"19077","Guthrie, IA",39741
"19079","Hamilton, IA",37620
"19081","Hancock, IA",37100
"19083","Hardin, IA",37605
"19085","Harrison, IA",37106
"19087","Henry, IA",31706
"19089","Howard, IA",33378
"19091","Humboldt, IA",36436
"19093","Ida, IA",40613
"19095","Iowa, IA",39593
"19097","Jackson, IA",32651
"19099","Jasper, IA",33635
"19101","Jefferson, IA",32024
"19103","Johnson, IA",39528
"19105","Jones, IA",33538
"19107","Keokuk, IA",34506
"19109","Kossuth, IA",42156
"19111","Lee, IA",31441
"19113","Linn, IA",40450
"19115","Louisa, IA",30259
"19117","Lucas, IA",32103
"19119","Lyon, IA",35181
"19121","Madison, IA",37996
"19123","Mahaska, IA",33018
"19125","Marion, IA",34230
"19127","Marshall, IA",33490
"19129","Mills, IA",44827
"19131","Mitchell, IA",35364
"19133","Monona, IA",37897
"19135","Monroe, IA",33211
"19137","Montgomery, IA",34319
"19139","Muscatine, IA",35638
"19141","O'Brien, IA",37589
"19143","Osceola, IA",35642
"19145","Page, IA",33621
"19147","Palo Alto, IA",35681
"19149","Plymouth, IA",39421
"19151","Pocahontas, IA",40394
"19153","Polk, IA",41302
"19155","Pottawattamie, IA",34583
